"","c1_HuAgeGBsplitRnaseq_1364....QSVZbyPSVZ__"
"1","AGO4"
"2","ARHGEF28"
"3","BCL11B"
"4","CACNA2D1"
"5","CACNG3"
"6","CCT8L2"
"7","CHRM1"
"8","CHRNA7"
"9","CHST1"
"10","CUX2"
"11","DCAF12L2"
"12","EFNB3"
"13","FAM163A"
"14","GSN"
"15","KCNQ3"
"16","PCDH19"
"17","PCOLCE2"
"18","PDE2A"
"19","PLS3"
"20","PRKCA"
"21","RGS9"
"22","STOM"
"23","TIMP2"
"24","TJP3"
"25","TMC5"
"26","WNT7B"
"27","ZNF185"
