"","c1_HuAgeGBsplitRnaseq_71....TAPbyQNP__"
"1","ABHD13"
"2","ANGPT1"
"3","ANKRD10"
"4","ARHGEF7"
"5","ARL5C"
"6","CARS2"
"7","CHAMP1"
"8","DERL3"
"9","DNTT"
"10","ING1"
"11","INPP1"
"12","NAXD"
"13","NDUFAF6"
"14","NEMP2"
"15","PCID2"
"16","PLCB4"
"17","PMEL"
"18","PPM1L"
"19","PRIM2"
"20","RASA3"
"21","SLC9A1"
"22","SNAP91"
"23","SOX11"
"24","STAG2"
"25","TCEANC2"
"26","TFDP1"
"27","TMTC4"
"28","TPPP"
"29","TRERF1"
"30","XKR5"
