"","c1_HuAgeGBsplitRnaseq_44....QSVZbyPSVZ__"
"1","AK3"
"2","CDC37L1"
"3","CLTA"
"4","CNTFR"
"5","CREB3"
"6","DNAJB5"
"7","ENHO"
"8","ERMP1"
"9","FAM214B"
"10","FBXO10"
"11","GBA2"
"12","GLDC"
"13","GLIPR2"
"14","GLIS3"
"15","GRHPR"
"16","HINT2"
"17","IL11RA"
"18","KANK1"
"19","NPR2"
"20","NUDT2"
"21","PIGO"
"22","PLGRKT"
"23","RECK"
"24","SIGMAR1"
"25","STOML2"
"26","TESK1"
"27","TMEM8B"
"28","TRIM61"
"29","VLDLR"
