"","c1_HuAgeGBsplitRnaseq_24....TAPbyQNP__"
"1","ADAMTS10"
"2","ADHFE1"
"3","ATP2B1"
"4","CALB2"
"5","DKK4"
"6","ELK3"
"7","EN2"
"8","EPB41"
"9","ESR1"
"10","ETS1"
"11","FAM149A"
"12","GCLC"
"13","GMIP"
"14","GPRIN2"
"15","GRID2IP"
"16","GRIK2"
"17","HIVEP2"
"18","HS3ST1"
"19","KIAA0513"
"20","MAIP1"
"21","NIF3L1"
"22","NKRF"
"23","OPRM1"
"24","ORC2"
"25","PDP1"
"26","PHC2"
"27","PHTF1"
"28","POLB"
"29","PRKCG"
"30","SRGAP2C"
"31","TRIM72"
"32","ZBTB46"
"33","ZNF217"
