"","c1_HuAgeGBsplitRnaseq_67....QGBCbyPGBC__"
"1","AC003043.2"
"2","AC026367.2"
"3","AC026367.3"
"4","AC115618.1"
"5","AC135050.1"
"6","CAMK2B"
"7","CCT6P3"
"8","CHI3L1"
"9","GCHFR"
"10","INTS4P1"
"11","LINC01372"
"12","MYBPH"
"13","PLA2G2A"
"14","RHBDD2"
"15","RN7SKP272"
"16","RNU6-696P"
"17","RNU6ATAC4P"
"18","SLC38A3"
"19","SRIP2"
"20","TMEM120A"
"21","TMEM270"
"22","VPS37D"
"23","Z84492.2"
