"","c1_HuAgeGBsplitRnaseq_1177....QGBCbyPGBC__"
"1","AC010203.2"
"2","AC106786.1"
"3","AC108860.2"
"4","AC156455.1"
"5","ACHE"
"6","AL138690.1"
"7","AL157871.6"
"8","BHLHA15"
"9","CCDC88C"
"10","CES3"
"11","CPNE7"
"12","EDN2"
"13","EMX1"
"14","FXYD7"
"15","HCRT"
"16","HES2"
"17","LINC01058"
"18","MEIS1-AS3"
"19","MYO15B"
"20","PMEL"
"21","PRDM6"
"22","RNA5SP441"
"23","RNU6-912P"
"24","RPL13AP20"
"25","STPG3-AS1"
