"","c1_HuAgeGBsplitRnaseq_155....PSVZbyQSVZ__"
"1","AMZ2"
"2","AP2B1"
"3","BPTF"
"4","CEP95"
"5","DCAF7"
"6","DDX42"
"7","DDX5"
"8","DGKE"
"9","DHX40"
"10","DYNLL2"
"11","FTSJ3"
"12","GDPD1"
"13","GGA3"
"14","HEATR6"
"15","KPNA2"
"16","METTL2A"
"17","MRPL27"
"18","MRPS23"
"19","MTMR4"
"20","NOL11"
"21","NUP85"
"22","POLG2"
"23","PPM1D"
"24","PSMD12"
"25","RPS6KB1"
"26","SKA2"
"27","SRSF1"
"28","TBL1X"
"29","TLK2"
"30","TNRC6C"
"31","TRIM37"
"32","TUBD1"
