"","c1_HuAgeGBsplitRnaseq_475....QGBCbyPGBC__"
"1","AC084211.1"
"2","AKNA"
"3","AMN"
"4","ARID3C"
"5","AZIN2"
"6","BCO2"
"7","DNAJC5G"
"8","DOCK6"
"9","DUOX1"
"10","EFNA2"
"11","EFNB3"
"12","GDNF-AS1"
"13","GPR179"
"14","GRIP2"
"15","HCAR1"
"16","INPP5J"
"17","LARGE2"
"18","LINC02363"
"19","OR7E28P"
"20","PDLIM3"
"21","PRX"
"22","PSAT1P1"
"23","RIMBP2"
"24","RNF19B"
"25","RNU6-247P"
"26","SLC30A3"
"27","SYT17"
"28","TJP3"
"29","TRIM54"
"30","TUBB8P7"
"31","WNT2B"
