"","c1_HuAgeGBsplitRnaseq_44....PSVZbyQSVZ__"
"1","ACO1"
"2","ALDH1B1"
"3","BAG1"
"4","CAAP1"
"5","CCDC107"
"6","DNAJA1"
"7","FAM219A"
"8","FANCG"
"9","IFT74"
"10","KIAA2026"
"11","MOB3B"
"12","MYH9"
"13","NFX1"
"14","NOL6"
"15","POLR1E"
"16","RANBP6"
"17","RGP1"
"18","RNF38"
"19","RPP25L"
"20","RUSC2"
"21","SMU1"
"22","TLN1"
"23","TOPORS"
"24","UBAP1"
"25","UBAP2"
"26","ZBTB5"
"27","ZCCHC7"
"28","ZDHHC21"
