"","c1_HuAgeGBsplitRnaseq_388....QSVZbyPSVZ__"
"1","ADAMTS1"
"2","ANGPT1"
"3","APP"
"4","ARHGEF19"
"5","BACH2"
"6","CCDC88C"
"7","CTXND1"
"8","EML6"
"9","FILIP1"
"10","FUT9"
"11","GDPD5"
"12","HOPX"
"13","HS6ST3"
"14","HTR6"
"15","IL12RB2"
"16","INPP1"
"17","KCTD16"
"18","NDUFAF6"
"19","NRXN1"
"20","PALMD"
"21","PLXDC2"
"22","PTPRF"
"23","ROBO1"
"24","SCEL"
"25","SLC9A1"
"26","SORL1"
"27","SVIP"
"28","TCEANC2"
"29","USP49"
"30","VAV3"
"31","WNT7A"
"32","XRCC3"
