"","c1_HuAgeGBsplitRnaseq_329....QGBObyPGBO__"
"1","AC004112.1"
"2","AC027373.1"
"3","AC080112.1"
"4","AC093673.2"
"5","AC099518.6"
"6","ACOT9"
"7","ACTR3B"
"8","AL512604.3"
"9","BPGM"
"10","CDK5"
"11","GNB2"
"12","GPC2"
"13","KCNH2"
"14","LAMTOR4"
"15","NDUFB2"
"16","PEG10"
"17","POLR2J"
"18","PON2"
"19","PPP1R3G"
"20","PPP1R9A"
"21","RPL36AP45"
"22","SEM1"
"23","TP53TG1"
"24","TSPAN12"
"25","UFSP1"
"26","ZNF786"
"27","ZNHIT1"
