"","c1_HuAgeGBsplitRnaseq_364....PGBCbyQGBC__"
"1","AC004775.1"
"2","AC005837.1"
"3","AC007490.1"
"4","AC013724.1"
"5","AC020905.1"
"6","AC078788.1"
"7","AC078788.2"
"8","AC092958.1"
"9","AL022724.1"
"10","AL451064.1"
"11","AL606760.1"
"12","AP001350.2"
"13","CACYBPP2"
"14","CNTF"
"15","EEF1GP5"
"16","LINC02032"
"17","PIGN"
"18","RNU6ATAC40P"
"19","TOX3"
"20","TRAJ28"
"21","Z96811.1"
"22","ZMPSTE24"
