"","c1_HuAgeGBsplitRnaseq_68....QSVZbyPSVZ__"
"1","ACOT13"
"2","ATAT1"
"3","ATG16L2"
"4","ATXN1"
"5","BEND6"
"6","C6orf89"
"7","CCDC167"
"8","CNPY3"
"9","FLOT1"
"10","GTPBP2"
"11","HIVEP1"
"12","HTRA2"
"13","LEMD2"
"14","LRRC73"
"15","MDGA1"
"16","MED20"
"17","MOCS1"
"18","PEX6"
"19","PGBD1"
"20","PHF1"
"21","PPARD"
"22","PPP1R11"
"23","RING1"
"24","RNF5"
"25","SAYSD1"
"26","SLC35B2"
"27","SLC39A7"
"28","TAF8"
"29","TMEM170B"
"30","TNFAIP6"
"31","TPMT"
"32","WRNIP1"
"33","ZKSCAN4"
"34","ZNF76"
