"","c1_HuAgeGBsplitRnaseq_228....PSVZbyQSVZ__"
"1","ARRDC3"
"2","BRD8"
"3","C5orf15"
"4","CAST"
"5","CCDC112"
"6","CDC23"
"7","CDC42SE2"
"8","CETN3"
"9","CHD1"
"10","COMMD10"
"11","FBXL17"
"12","G3BP1"
"13","IK"
"14","ISOC1"
"15","MRPL22"
"16","NDST1"
"17","PPIP5K2"
"18","PROB1"
"19","PWWP2A"
"20","SHMT1"
"21","SLU7"
"22","ST8SIA4"
"23","STEAP2"
"24","TCERG1"
"25","TCOF1"
"26","TTC1"
"27","UTP15"
"28","WDR36"
"29","ZCCHC10"
