"","c1_HuAgeGBsplitRnaseq_1177....QSVZbyPSVZ__"
"1","ANGPT1"
"2","ARHGEF19"
"3","BACH2"
"4","CCDC88C"
"5","CTXND1"
"6","EML6"
"7","FILIP1"
"8","FUT9"
"9","GDPD5"
"10","HOPX"
"11","HS6ST3"
"12","HTR6"
"13","IL12RB2"
"14","INPP1"
"15","NDUFAF6"
"16","PALMD"
"17","PLXDC2"
"18","PTPRF"
"19","ROBO1"
"20","SCEL"
"21","SORL1"
"22","SVIP"
"23","TCEANC2"
"24","USP49"
"25","VAV3"
"26","WNT7A"
"27","XRCC3"
