"","c1_HuAgeGBsplitRnaseq_295....QSVZbyPSVZ__"
"1","ABHD4"
"2","ADCY8"
"3","ARHGAP5"
"4","C14orf93"
"5","DAD1"
"6","DCAF11"
"7","DDR1"
"8","EAPP"
"9","EMC9"
"10","FBXO33"
"11","HEATR5A"
"12","KLHL28"
"13","LOXL3"
"14","LRP10"
"15","MAP4K5"
"16","METTL3"
"17","NDRG2"
"18","NOVA1"
"19","NUBPL"
"20","OXA1L"
"21","PABPN1"
"22","RAB2B"
"23","RABGGTA"
"24","RALGAPA1"
"25","SALL2"
"26","SEC23A"
"27","SLC22A17"
"28","SOS2"
"29","SRP54"
"30","STON2"
"31","STRN3"
"32","TEP1"
"33","TTC5"
