"","c1_HuAgeGBsplitRnaseq_192....QSVZbyPSVZ__"
"1","ARNTL"
"2","BET1L"
"3","CD81"
"4","CHID1"
"5","CHL1"
"6","COPB1"
"7","CYP2R1"
"8","GABBR1"
"9","HFE"
"10","MAP3K5"
"11","OLFM1"
"12","PDHX"
"13","PLA2G12A"
"14","PNPLA2"
"15","PTDSS2"
"16","RNH1"
"17","RRAS2"
"18","SIRT3"
"19","SLC25A22"
"20","ST5"
"21","STIM1"
"22","SWAP70"
"23","TMEM41B"
"24","TMEM9B"
"25","TPP1"
"26","TSPAN4"
