"","c1_HuAgeGBsplitRnaseq_456....PGBCbyQGBC__"
"1","AC084876.2"
"2","ANKLE2"
"3","ATP6V0A2"
"4","C12orf43"
"5","CCDC142"
"6","CD40"
"7","CDK2AP1"
"8","DENR"
"9","DYNLL1P4"
"10","GTF2H3"
"11","KIAA1755"
"12","KMT5A"
"13","KNTC1"
"14","LRP8"
"15","MIR3671"
"16","MLEC"
"17","MPHOSPH9"
"18","PDCL3"
"19","PLBD2"
"20","POLE"
"21","POP5"
"22","PXN-AS1"
"23","RAB35"
"24","RAN"
"25","RFC5"
"26","RNF34"
"27","RPIA"
"28","SRSF9"
"29","TCTN2"
"30","TMED2"
"31","WSB2"
"32","ZNF26"
