"","c1_HuAgeGBsplitRnaseq_1081....PGBCbyQGBC__"
"1","AC005034.4"
"2","AC245884.10"
"3","B3GNTL1"
"4","BMP1"
"5","BX293535.1"
"6","CDON"
"7","ECPAS"
"8","ELN"
"9","FGF17"
"10","FIBIN"
"11","FNBP1P1"
"12","GAS6"
"13","GAS6-AS2"
"14","GCFC2"
"15","HDAC1"
"16","HP1BP3"
"17","MIR3936HG"
"18","MIR503HG"
"19","MRS2"
"20","RPS4XP11"
"21","RPSAP54"
"22","SLC22A5"
"23","SRSF8"
"24","UBB"
