"","c1_HuAgeGBsplitRnaseq_586....PSVZbyQSVZ__"
"1","ADAMTS18"
"2","AMPH"
"3","CCDC177"
"4","CCNJL"
"5","CDH22"
"6","CDR2L"
"7","EOMES"
"8","FAM72B"
"9","HOMER3"
"10","KIF26A"
"11","MPP3"
"12","NIF3L1"
"13","ORC2"
"14","PTPRR"
"15","RAPGEF6"
"16","SEL1L3"
"17","SLC13A4"
"18","SRGAP2C"
"19","SYT9"
"20","TPM4"
"21","TRIM72"
"22","ZNF334"
