"","c1_HuAgeGBsplitRnaseq_212....PSVZbyQSVZ__"
"1","ANKRD44"
"2","ARAP3"
"3","ARL2BP"
"4","C4orf48"
"5","CEBPA"
"6","CENPV"
"7","CTU1"
"8","DNASE1L2"
"9","DUSP10"
"10","FADD"
"11","GFER"
"12","GSPT1"
"13","H1FX"
"14","HNRNPAB"
"15","IQGAP2"
"16","IRF2BP1"
"17","KDM1A"
"18","MRPL28"
"19","MRPL4"
"20","MSH6"
"21","NFATC2IP"
"22","PTP4A2"
"23","SAC3D1"
"24","STUB1"
"25","TPGS1"
"26","UBE2S"
"27","ZNF503"
"28","ZNRF2"
