"","c1_HuAgeGBsplitRnaseq_456....QSVZbyPSVZ__"
"1","AACS"
"2","ABCB9"
"3","ABCD2"
"4","ATP6V0A2"
"5","C12orf43"
"6","C12orf65"
"7","CAMKK2"
"8","COQ5"
"9","DDX51"
"10","DTX1"
"11","FBRSL1"
"12","FBXO21"
"13","HIP1R"
"14","KCNIP3"
"15","MLEC"
"16","MPHOSPH9"
"17","ORAI1"
"18","P2RX7"
"19","PLBD2"
"20","RAB35"
"21","RILPL1"
"22","RNF10"
"23","SCARB1"
"24","SFSWAP"
"25","SPPL3"
"26","TAOK3"
"27","TMCC3"
"28","ULK1"
"29","VSIG10"
