"","c1_HuAgeGBsplitRnaseq_1195....PGBCbyQGBC__"
"1","AC012640.5"
"2","AC112715.1"
"3","AL161431.1"
"4","ASRGL1"
"5","BACE2"
"6","CD55"
"7","KRT18"
"8","KRT8"
"9","LINC00942"
"10","LYPD3"
"11","MT1B"
"12","PSG4"
"13","RHOV"
"14","RNU6-173P"
"15","RPL12P14"
"16","SMIM10"
"17","SUMO2P6"
"18","ZMIZ1-AS1"
