"","c1_HuAgeGBsplitRnaseq_305....QGBCbyPGBC__"
"1","AC061975.5"
"2","AC078883.4"
"3","AC084864.1"
"4","AC096733.2"
"5","AC105285.1"
"6","AC115522.1"
"7","AL133325.3"
"8","CAMK2D"
"9","CYP4V2"
"10","EYA1"
"11","LINC02560"
"12","MANBA"
"13","MFAP3L"
"14","PAQR3"
"15","PLEKHH2"
"16","PPM1B"
"17","RNF150"
"18","SLC25A4"
"19","SNX25"
"20","STOX2"
"21","TBC1D9"
"22","TMEM131L"
"23","ZNF330"
