"","c1_HuAgeGBsplitRnaseq_33....QGBObyPGBO__"
"1","AC012150.1"
"2","AC073261.1"
"3","AC080023.1"
"4","AC092809.2"
"5","AC093627.7"
"6","AL139125.2"
"7","AL592071.1"
"8","AP3M2"
"9","CTSS"
"10","CTSZ"
"11","GALM"
"12","GRASP"
"13","KLHL33"
"14","LAIR1"
"15","LGALS1"
"16","ME1"
"17","MGST2"
"18","MPP1"
"19","PIGR"
"20","RAP2B"
"21","RASL11A"
"22","RNASE2"
"23","SLAMF9"
"24","SLC11A1"
"25","SOWAHD"
"26","TMEM119"
"27","TMEM173"
"28","TNFRSF13C"
"29","VMO1"
