"","c1_HuAgeGBsplitRnaseq_96....PGBCbyQGBC__"
"1","AC010424.1"
"2","AC025271.4"
"3","AC092593.2"
"4","AC114491.1"
"5","ACOT4"
"6","CGNL1"
"7","DNER"
"8","FAM109B"
"9","GPR19"
"10","HSP90AB3P"
"11","IL7"
"12","KHSRPP1"
"13","LBH"
"14","MAGEH1"
"15","MEGF10"
"16","NKX3-1"
"17","OTX1"
"18","PAMR1"
"19","PPIAP22"
"20","PRSS12"
"21","PSD4"
"22","PTGS1"
"23","RN7SL151P"
"24","RN7SL70P"
"25","SERPINB8"
"26","TMEM200A"
"27","TUFT1"
"28","USP51"
"29","YBX1P1"
