"","c1_HuAgeGBsplitRnaseq_189....NPCbyNSC__"
"1","ALG5"
"2","CDADC1"
"3","COG6"
"4","CSPG4"
"5","DCLK1"
"6","EBPL"
"7","EEF1AKMT1"
"8","FAM49A"
"9","FOXO1"
"10","FRY"
"11","GTF2F2"
"12","INTS6"
"13","KATNAL1"
"14","KBTBD6"
"15","LHFPL6"
"16","N4BP2L1"
"17","N4BP2L2"
"18","NEK3"
"19","PPT2-EGFL8"
"20","RCBTB1"
"21","SACS"
"22","SERP2"
"23","SLAIN1"
"24","SPRYD7"
"25","THSD1"
"26","TSC22D1"
"27","UBL3"
"28","WASF3"
"29","ZDHHC20"
"30","ZMYM5"
