"","c1_HuAgeGBsplitRnaseq_66....PGBCbyQGBC__"
"1","AC005034.4"
"2","AC245884.10"
"3","ANKRD33B"
"4","B3GNTL1"
"5","BMP1"
"6","BX293535.1"
"7","CDON"
"8","ECPAS"
"9","ELN"
"10","EMP1"
"11","FGF17"
"12","FIBIN"
"13","FNBP1P1"
"14","GAS6"
"15","GAS6-AS2"
"16","GCFC2"
"17","HDAC1"
"18","HP1BP3"
"19","MIR3936HG"
"20","MIR503HG"
"21","MRS2"
"22","RPL12P42"
"23","RPS4XP11"
"24","RPSAP54"
"25","SLC22A5"
"26","SRSF8"
"27","UBB"
