"","c1_HuAgeGBsplitRnaseq_214....PSVZbyQSVZ__"
"1","ARVCF"
"2","ASCC2"
"3","BCL2L13"
"4","BID"
"5","CCDC117"
"6","CDC45"
"7","CECR2"
"8","CHEK2"
"9","CRKL"
"10","DGCR8"
"11","DRG1"
"12","EWSR1"
"13","GUCD1"
"14","HIRA"
"15","HSCB"
"16","KIAA1671"
"17","KLHL22"
"18","LZTR1"
"19","MED15"
"20","MORC2"
"21","NF2"
"22","PATZ1"
"23","PES1"
"24","PRR14L"
"25","RANBP1"
"26","SLC12A7"
"27","SMARCB1"
"28","SMARCE1"
"29","SNRPD3"
"30","THOC5"
"31","TXNRD2"
"32","YPEL1"
"33","ZNF280B"
