"","c1_HuAgeGBsplitRnaseq_1047....PGBCbyQGBC__"
"1","AC010677.1"
"2","AC011712.1"
"3","AC078880.3"
"4","AC078880.5"
"5","AC084757.4"
"6","AC092810.3"
"7","AC122710.3"
"8","AL021407.3"
"9","AL078644.2"
"10","AL356364.1"
"11","AL603882.1"
"12","EIF4A1P5"
"13","H2AFZP2"
"14","LINC02079"
"15","LINC02280"
"16","MTND5P42"
"17","RNA5SP443"
"18","RNU2-52P"
"19","RPL19P16"
"20","RPL7P48"
"21","RPS18P12"
"22","RPS4XP3"
"23","RPS7P4"
"24","SCML2"
"25","VDAC3P1"
