"","c1_HuAgeGBsplitRnaseq_76....NPCbyNSC__"
"1","ACSS2"
"2","AQP5"
"3","ASTN1"
"4","CELSR1"
"5","DCX"
"6","DLX5"
"7","DUSP15"
"8","ELMOD3"
"9","GALNT15"
"10","GGT7"
"11","GLRB"
"12","GRIA2"
"13","HID1"
"14","KIF3B"
"15","KNDC1"
"16","LHX9"
"17","MACROD1"
"18","METAP1D"
"19","MSX1"
"20","NKAIN1"
"21","PDRG1"
"22","RASL12"
"23","RBMS1"
"24","SH2D3C"
"25","SP8"
"26","TAC3"
"27","TBC1D24"
"28","TMEM53"
"29","TNNT3"
"30","ZDHHC1"
