"","c1_HuAgeGBsplitRnaseq_159....PSVZbyQSVZ__"
"1","AASDH"
"2","ALG8"
"3","BCAT1"
"4","CCDC91"
"5","CEP135"
"6","DDX54"
"7","GAB2"
"8","IFT81"
"9","INTS4"
"10","KRTCAP3"
"11","MARCKSL1"
"12","MED13L"
"13","NOA1"
"14","PAICS"
"15","POLR2B"
"16","PPAT"
"17","RILPL2"
"18","SLAIN2"
"19","SRP72"
"20","TSN"
"21","VPS29"
"22","YEATS4"
