"","c1_HuAgeGBsplitRnaseq_124....TAPbyQNP__"
"1","AHCYL1"
"2","ALG14"
"3","ARPC3"
"4","ASIC1"
"5","ATP5MC3"
"6","COX6B2"
"7","DARS"
"8","DYNC1I2"
"9","DZIP1L"
"10","ETFRF1"
"11","FAM49B"
"12","FAM71E2"
"13","GLCCI1"
"14","GMEB1"
"15","HMGCL"
"16","ICA1"
"17","IQSEC2"
"18","KIAA0319L"
"19","KRT33A"
"20","LIMS1"
"21","MACO1"
"22","MASP2"
"23","MTERF1"
"24","PDPR"
"25","TNFRSF11B"
"26","UBXN4"
"27","UFC1"
"28","WHRN"
"29","YTHDF2"
"30","ZFAT"
"31","ZFYVE9"
