"","InputCategories","X","UserDefinedCategories","Type","NumOverlap","Pvalues","CorrectedPvalues","Freq"
"1","c1_HuAgeGBsplitRnaseq_10",1,"NPCbyNSC__","User",147,0.939539822619296,1,1407
"2","c1_HuAgeGBsplitRnaseq_10",2,"NSCbyNPC__","User",87,0.999997123176229,1,1407
"3","c1_HuAgeGBsplitRnaseq_10",3,"PGBCbyQGBC__","User",276,0.999999935311013,1,1407
"4","c1_HuAgeGBsplitRnaseq_10",4,"PGBObyQGBO__","User",90,0.378708084683409,1,1407
"5","c1_HuAgeGBsplitRnaseq_10",5,"PSVZbyQSVZ__","User",94,0.999999999999962,1,1407
"6","c1_HuAgeGBsplitRnaseq_10",6,"QGBCbyPGBC__","User",155,0.347105307120502,1,1407
"7","c1_HuAgeGBsplitRnaseq_10",7,"QGBObyPGBO__","User",129,0.959234364832221,1,1407
"8","c1_HuAgeGBsplitRnaseq_10",8,"QNPbyTAP__","User",54,0.99999999998341,1,1407
"9","c1_HuAgeGBsplitRnaseq_10",9,"QSVZbyPSVZ__","User",152,0.999790353371898,1,1407
"10","c1_HuAgeGBsplitRnaseq_10",10,"TAPbyQNP__","User",96,0.999999999999996,1,1407
"11","c1_HuAgeGBsplitRnaseq_100",11,"NPCbyNSC__","User",20,0.999999988167659,1,455
"12","c1_HuAgeGBsplitRnaseq_100",12,"NSCbyNPC__","User",65,0.000467293739895945,1,455
"13","c1_HuAgeGBsplitRnaseq_100",13,"PGBCbyQGBC__","User",93,0.994756211809792,1,455
"14","c1_HuAgeGBsplitRnaseq_100",14,"PGBObyQGBO__","User",26,0.687781662500245,1,455
"15","c1_HuAgeGBsplitRnaseq_100",15,"PSVZbyQSVZ__","User",18,0.999999999962105,1,455
"16","c1_HuAgeGBsplitRnaseq_100",16,"QGBCbyPGBC__","User",37,0.971199466293959,1,455
"17","c1_HuAgeGBsplitRnaseq_100",17,"QGBObyPGBO__","User",30,0.998592225080217,1,455
"18","c1_HuAgeGBsplitRnaseq_100",18,"QNPbyTAP__","User",16,0.999979195980857,1,455
"19","c1_HuAgeGBsplitRnaseq_100",19,"QSVZbyPSVZ__","User",29,0.99999989137943,1,455
"20","c1_HuAgeGBsplitRnaseq_100",20,"TAPbyQNP__","User",23,0.999999996932326,1,455
"21","c1_HuAgeGBsplitRnaseq_101",21,"NPCbyNSC__","User",42,1.07754501288231e-06,0.00253223078027343,167
"22","c1_HuAgeGBsplitRnaseq_101",22,"NSCbyNPC__","User",36,1.85489895928966e-06,0.00435901255433069,167
"23","c1_HuAgeGBsplitRnaseq_101",23,"PGBCbyQGBC__","User",69,4.82271142574035e-06,0.0113333718504898,167
"24","c1_HuAgeGBsplitRnaseq_101",24,"PGBObyQGBO__","User",15,0.0933539370196767,1,167
"25","c1_HuAgeGBsplitRnaseq_101",25,"PSVZbyQSVZ__","User",45,4.73359229281965e-07,0.00111239418881262,167
"26","c1_HuAgeGBsplitRnaseq_101",26,"QGBCbyPGBC__","User",27,0.0186782725901506,1,167
"27","c1_HuAgeGBsplitRnaseq_101",27,"QGBObyPGBO__","User",20,0.301580021155662,1,167
"28","c1_HuAgeGBsplitRnaseq_101",28,"QNPbyTAP__","User",104,1.41383975834677e-70,3.32252343211492e-67,167
"29","c1_HuAgeGBsplitRnaseq_101",29,"QSVZbyPSVZ__","User",43,3.15231133094115e-05,0.074079316277117,167
"30","c1_HuAgeGBsplitRnaseq_101",30,"TAPbyQNP__","User",4,0.999999810318624,1,167
"31","c1_HuAgeGBsplitRnaseq_103",31,"NPCbyNSC__","User",9,0.963684236781773,1,125
"32","c1_HuAgeGBsplitRnaseq_103",32,"NSCbyNPC__","User",2,0.999941214783446,1,125
"33","c1_HuAgeGBsplitRnaseq_103",33,"PGBCbyQGBC__","User",18,0.999052530827204,1,125
"34","c1_HuAgeGBsplitRnaseq_103",34,"PGBObyQGBO__","User",9,0.367039736618279,1,125
"35","c1_HuAgeGBsplitRnaseq_103",35,"PSVZbyQSVZ__","User",2,0.999999127965398,1,125
"36","c1_HuAgeGBsplitRnaseq_103",36,"QGBCbyPGBC__","User",6,0.993838936468399,1,125
"37","c1_HuAgeGBsplitRnaseq_103",37,"QGBObyPGBO__","User",11,0.774428826103582,1,125
"38","c1_HuAgeGBsplitRnaseq_103",38,"QNPbyTAP__","User",1,0.999973919144395,1,125
"39","c1_HuAgeGBsplitRnaseq_103",39,"QSVZbyPSVZ__","User",7,0.999090985731727,1,125
"40","c1_HuAgeGBsplitRnaseq_103",40,"TAPbyQNP__","User",3,0.999995351285885,1,125
"41","c1_HuAgeGBsplitRnaseq_1032",41,"NPCbyNSC__","User",4,0.99965315506164,1,117
"42","c1_HuAgeGBsplitRnaseq_1032",42,"NSCbyNPC__","User",1,0.999990740861383,1,117
"43","c1_HuAgeGBsplitRnaseq_1032",43,"PGBCbyQGBC__","User",9,0.999999810038366,1,117
"44","c1_HuAgeGBsplitRnaseq_1032",44,"PGBObyQGBO__","User",7,0.589381751412041,1,117
"45","c1_HuAgeGBsplitRnaseq_1032",45,"PSVZbyQSVZ__","User",5,0.999429472141233,1,117
"46","c1_HuAgeGBsplitRnaseq_1032",46,"QGBCbyPGBC__","User",13,0.482642580971442,1,117
"47","c1_HuAgeGBsplitRnaseq_1032",47,"QGBObyPGBO__","User",7,0.968477634135186,1,117
"48","c1_HuAgeGBsplitRnaseq_1032",48,"QNPbyTAP__","User",2,0.999418650447215,1,117
"49","c1_HuAgeGBsplitRnaseq_1032",49,"QSVZbyPSVZ__","User",3,0.999994923821942,1,117
"50","c1_HuAgeGBsplitRnaseq_1032",50,"TAPbyQNP__","User",2,0.999998640271155,1,117
"51","c1_HuAgeGBsplitRnaseq_1047",51,"NPCbyNSC__","User",2,0.999999999999988,1,286
"52","c1_HuAgeGBsplitRnaseq_1047",52,"NSCbyNPC__","User",2,0.999999999985838,1,286
"53","c1_HuAgeGBsplitRnaseq_1047",53,"PGBCbyQGBC__","User",25,0.999999999999864,1,286
"54","c1_HuAgeGBsplitRnaseq_1047",54,"PGBObyQGBO__","User",9,0.993043480163482,1,286
"55","c1_HuAgeGBsplitRnaseq_1047",55,"PSVZbyQSVZ__","User",1,1,1,286
"56","c1_HuAgeGBsplitRnaseq_1047",56,"QGBCbyPGBC__","User",15,0.999620744897016,1,286
"57","c1_HuAgeGBsplitRnaseq_1047",57,"QGBObyPGBO__","User",29,0.60878102097791,1,286
"58","c1_HuAgeGBsplitRnaseq_1047",58,"QNPbyTAP__","User",1,0.999999999969598,1,286
"59","c1_HuAgeGBsplitRnaseq_1047",59,"QSVZbyPSVZ__","User",3,1,1,286
"60","c1_HuAgeGBsplitRnaseq_1047",60,"TAPbyQNP__","User",3,0.999999999999997,1,286
"61","c1_HuAgeGBsplitRnaseq_105",61,"NPCbyNSC__","User",13,0.943552381140051,1,160
"62","c1_HuAgeGBsplitRnaseq_105",62,"NSCbyNPC__","User",2,0.999997709099532,1,160
"63","c1_HuAgeGBsplitRnaseq_105",63,"PGBCbyQGBC__","User",29,0.98877114818642,1,160
"64","c1_HuAgeGBsplitRnaseq_105",64,"PGBObyQGBO__","User",13,0.190481240302235,1,160
"65","c1_HuAgeGBsplitRnaseq_105",65,"PSVZbyQSVZ__","User",7,0.999894830035501,1,160
"66","c1_HuAgeGBsplitRnaseq_105",66,"QGBCbyPGBC__","User",12,0.92990064159551,1,160
"67","c1_HuAgeGBsplitRnaseq_105",67,"QGBObyPGBO__","User",9,0.98959045740091,1,160
"68","c1_HuAgeGBsplitRnaseq_105",68,"QNPbyTAP__","User",3,0.999845748056048,1,160
"69","c1_HuAgeGBsplitRnaseq_105",69,"QSVZbyPSVZ__","User",8,0.999924665875014,1,160
