"","c1_HuAgeGBsplitRnaseq_34....QGBCbyPGBC__"
"1","ABCG1"
"2","ADRB2"
"3","AL133216.2"
"4","AP006547.1"
"5","ARID5A"
"6","BMF"
"7","BTG2"
"8","C21orf2"
"9","C9orf106"
"10","CBS"
"11","DHCR7"
"12","DIP2A"
"13","EVA1C"
"14","FTCD"
"15","HAMP"
"16","HPSE"
"17","HSD17B7"
"18","IER2"
"19","INO80B-WBP1"
"20","INPP5B"
"21","LINC00677"
"22","LINC00846"
"23","PLEKHB1"
"24","PRDM15"
"25","SLC37A2"
"26","STX11"
"27","TMEM88"
"28","ZFP36"
