"","c1_HuAgeGBsplitRnaseq_161....PSVZbyQSVZ__"
"1","ACVR2B"
"2","BRK1"
"3","BRPF1"
"4","CAND2"
"5","CAPN7"
"6","CCDC174"
"7","CHCHD4"
"8","CHRNA4"
"9","CNOT10"
"10","CTNNB1"
"11","DPH3"
"12","DYNC1LI1"
"13","FZD7"
"14","GOLGA4"
"15","LHFPL4"
"16","LSM3"
"17","MKRN2"
"18","MLH1"
"19","MRPS25"
"20","NR2C2"
"21","NUP210"
"22","OXNAD1"
"23","OXSR1"
"24","RAD18"
"25","RAF1"
"26","SEC13"
"27","TAMM41"
"28","TOP2B"
"29","TRNT1"
"30","TTLL3"
"31","UBP1"
