"","c1_HuAgeGBsplitRnaseq_26....TAPbyQNP__"
"1","CAPN6"
"2","CDC42EP5"
"3","CDKN2C"
"4","EML4"
"5","ENPP1"
"6","ENPP3"
"7","ENPP4"
"8","ENPP5"
"9","FAF1"
"10","FBN2"
"11","FNDC1"
"12","HIST1H2BA"
"13","HOOK1"
"14","IGSF10"
"15","L3MBTL3"
"16","MMP2"
"17","MSMB"
"18","PLEKHN1"
"19","PLPP3"
"20","PNLDC1"
"21","PRDM7"
"22","RSPO3"
"23","SBK2"
"24","SEC61G"
"25","TAAR1"
"26","TLL2"
"27","TSPAN2"
