"","c1_HuAgeGBsplitRnaseq_704....QGBCbyPGBC__"
"1","AC002310.2"
"2","AC136475.3"
"3","AL158211.3"
"4","AL353807.4"
"5","ARNTL"
"6","CDHR5"
"7","CETN4P"
"8","DRD4"
"9","DUSP8"
"10","KRTAP5-10"
"11","KRTAP5-AS1"
"12","LINC01219"
"13","LMNTD2"
"14","LRRC56"
"15","MRPL23-AS1"
"16","NAV2"
"17","PROX1-AS1"
"18","SCT"
"19","SIGIRR"
"20","TRIM66"
"21","U91328.1"
