"","c1_HuAgeGBsplitRnaseq_159....PGBCbyQGBC__"
"1","AASDH"
"2","AC021851.1"
"3","AC138761.1"
"4","ADPRH"
"5","AL162413.1"
"6","AL512844.2"
"7","ALG8"
"8","AVPR1A"
"9","BCAT1"
"10","CEP135"
"11","CER1"
"12","EIF2S3B"
"13","ELOVL1"
"14","ETNK1"
"15","IFT81"
"16","LCE1D"
"17","MARCKSL1"
"18","NARS2"
"19","OCIAD1"
"20","PAICS"
"21","POLR2B"
"22","PPAT"
"23","RAD9B"
"24","RASL11B"
"25","REST"
"26","RNFT2"
"27","SGIP1"
"28","SLAIN2"
"29","SRP72"
"30","TSN"
"31","VPS29"
"32","VWA1"
"33","YEATS4"
