"","c1_HuAgeGBsplitRnaseq_1905....QGBObyPGBO__"
"1","AC008121.1"
"2","AC010401.2"
"3","AC027176.3"
"4","AC084757.4"
"5","AC092326.1"
"6","AL031679.1"
"7","AMD1P4"
"8","AP000265.1"
"9","CDRT15L2"
"10","DOC2GP"
"11","EEF1GP3"
"12","EIF4A1P5"
"13","H2AFZP2"
"14","KRTAP9-6"
"15","NPM1P42"
"16","PSMA6P4"
"17","RN7SL104P"
"18","RN7SL342P"
"19","RN7SL586P"
"20","RPL19P16"
"21","RPL7P48"
"22","RPS18P12"
"23","RPS7P4"
"24","TSEN15P1"
"25","Z98751.1"
