"","c1_HuAgeGBsplitRnaseq_1364....PGBCbyQGBC__"
"1","AC116351.1"
"2","AL033527.3"
"3","AL049794.1"
"4","AP003390.1"
"5","ARHGEF28"
"6","BMP8B"
"7","CACNA2D1"
"8","CDCA7"
"9","CHN1"
"10","CORO2A"
"11","EIF2S2P3"
"12","FOXD2"
"13","GSN"
"14","KRT19"
"15","NECTIN1"
"16","PCDH19"
"17","PCOLCE2"
"18","PDE2A"
"19","PDIK1L"
"20","PHKA2"
"21","PHKA2-AS1"
"22","PLS3"
"23","PRKCA"
"24","RND3"
"25","RPS6KA4"
"26","SH3KBP1"
"27","TERT"
"28","TINCR"
"29","WNT7B"
"30","ZNF185"
