"","c1_HuAgeGBsplitRnaseq_191....QGBObyPGBO__"
"1","AC060814.3"
"2","AC136632.1"
"3","ADD2"
"4","ARHGDIG"
"5","ATCAY"
"6","ATP2B3"
"7","B3GNT4"
"8","C1orf115"
"9","CAMKK1"
"10","CAMKV"
"11","CREG2"
"12","DUSP22"
"13","ESPN"
"14","KCNAB2"
"15","KCNQ2"
"16","LINC02458"
"17","NEFL"
"18","NEFM"
"19","PDIA2"
"20","PRAF2"
"21","PYROXD2"
"22","RAB3A"
"23","RASD2"
"24","RHOBTB2"
"25","SH2D5"
"26","SLC32A1"
"27","SOWAHB"
"28","SSR4"
"29","WFIKKN1"
