"","c1_HuAgeGBsplitRnaseq_159....NPCbyNSC__"
"1","ADAMTS4"
"2","BCAT1"
"3","EIF2S3B"
"4","ELOVL1"
"5","ETNK1"
"6","FOLH1"
"7","IFT81"
"8","IPO13"
"9","KRTCAP3"
"10","MYO1A"
"11","OCIAD1"
"12","OSGEPL1"
"13","RAD9B"
"14","RITA1"
"15","RNFT2"
"16","SGIP1"
"17","SLAIN2"
"18","USP35"
"19","VPS29"
"20","VWA1"
"21","WNT3"
"22","YEATS4"
