"","c1_HuAgeGBsplitRnaseq_100....QSVZbyPSVZ__"
"1","ANPEP"
"2","CACHD1"
"3","CDA"
"4","CR1"
"5","DISP1"
"6","ETS2"
"7","FAM20A"
"8","FAM78A"
"9","FNDC3B"
"10","GRB2"
"11","GSTM4"
"12","HSD11B1"
"13","IFNGR1"
"14","IQSEC1"
"15","LUZP2"
"16","MEI1"
"17","MXD1"
"18","NBEAL2"
"19","NDUFA13"
"20","PGF"
"21","PLEK"
"22","PLOD2"
"23","RARRES1"
"24","SLC25A19"
"25","TMEM176A"
"26","TMEM176B"
"27","TNFAIP2"
"28","TNFAIP8"
"29","TSSK6"
