"","c1_HuAgeGBsplitRnaseq_475....NPCbyNSC__"
"1","AGRN"
"2","AMPD2"
"3","CHN1"
"4","CHST1"
"5","CYP2S1"
"6","DAPL1"
"7","DCAF12L2"
"8","DOCK6"
"9","EFNA2"
"10","EFNB3"
"11","EPCAM"
"12","GNAT1"
"13","GSN"
"14","GTPBP6"
"15","HCAR1"
"16","INPP5J"
"17","LARGE2"
"18","NECTIN1"
"19","PDLIM3"
"20","PLCXD1"
"21","PLPPR3"
"22","PLS3"
"23","PPP2R3B"
"24","SH3KBP1"
"25","SRRM4"
"26","TERT"
"27","TINCR"
"28","TMEM44"
"29","WFDC2"
"30","WNT2B"
