"","c1_HuAgeGBsplitRnaseq_79....PGBCbyQGBC__"
"1","AC084035.1"
"2","AC092896.1"
"3","AC093787.1"
"4","AC104073.1"
"5","ALB"
"6","AP006289.1"
"7","CAMK4"
"8","CBLN4"
"9","CHST7"
"10","DGKH"
"11","FAM24B"
"12","HMGN2P13"
"13","LINC00460"
"14","LINC02361"
"15","MIR4502"
"16","MYB"
"17","PTER"
"18","RPL21P132"
"19","SLC35D3"
"20","SLC9A7"
"21","TOMM34"
"22","TRPC3"
