"","c1_HuAgeGBsplitRnaseq_40....QSVZbyPSVZ__"
"1","COMMD5"
"2","CPSF1"
"3","CYC1"
"4","DGAT1"
"5","EMC2"
"6","EXOSC4"
"7","GPR153"
"8","GPT"
"9","HAPLN1"
"10","JRK"
"11","KHK"
"12","MFSD3"
"13","NRBP2"
"14","NUDCD1"
"15","PHF20L1"
"16","PLEC"
"17","PPP1R16A"
"18","PTK2"
"19","PTP4A3"
"20","RNF139"
"21","SHARPIN"
"22","SLC52A2"
"23","SNTB1"
"24","SYBU"
"25","TRPS1"
"26","VPS28"
"27","WDYHV1"
"28","ZNF251"
"29","ZNF34"
"30","ZNF518B"
