"","c1_HuAgeGBsplitRnaseq_295....QGBCbyPGBC__"
"1","AC010654.1"
"2","AKAP6"
"3","AL136295.1"
"4","ARHGAP5"
"5","ARHGAP5-AS1"
"6","C14orf28"
"7","CARMIL3"
"8","CCNB1IP1"
"9","DHRS1"
"10","LRP10"
"11","NDRG2"
"12","NOP9"
"13","PIP4P1"
"14","RABGGTA"
"15","RALGAPA1"
"16","REC8"
"17","SALL2"
"18","SAV1"
"19","TEP1"
"20","TGM1"
"21","ZNF219"
