"","c1_HuAgeGBsplitRnaseq_1417....PGBCbyQGBC__"
"1","AC008622.2"
"2","AC245100.3"
"3","AGTR1"
"4","ARHGAP29"
"5","ARID5B"
"6","BICC1"
"7","CCDC8"
"8","CLCN5"
"9","CLDN1"
"10","CNRIP1"
"11","COMMD2"
"12","CPQ"
"13","CRISPLD1"
"14","DAGLA"
"15","DOCK10"
"16","FAM126A"
"17","FZD8"
"18","GFRA1"
"19","HHIPL1"
"20","MME"
"21","NFKBIZ"
"22","OTUD3"
"23","RAI14"
"24","SERINC2"
"25","SERTAD4"
"26","SERTAD4-AS1"
"27","SOX21-AS1"
"28","WLS"
"29","ZFHX4"
