"","c1_HuAgeGBsplitRnaseq_73....QGBCbyPGBC__"
"1","AC004156.1"
"2","AC008115.4"
"3","AC016739.1"
"4","AC018521.4"
"5","AC026741.1"
"6","AC119751.3"
"7","ACER2"
"8","AGAP2"
"9","AL158206.1"
"10","ANKRD20A17P"
"11","BORCS5"
"12","CDKN1B"
"13","CR381653.1"
"14","CR381653.2"
"15","DUSP16"
"16","KLHL7-AS1"
"17","LOH12CR2"
"18","PLD1"
"19","RNA5SP379"
"20","RNU6-3P"
"21","RPL12P4"
"22","RPL13AP23"
"23","RPS29P23"
