"","c1_HuAgeGBsplitRnaseq_253....NPCbyNSC__"
"1","ACOT8"
"2","ARFRP1"
"3","ATP9A"
"4","CABLES2"
"5","CBFA2T2"
"6","DLGAP4"
"7","EPB41L1"
"8","ERGIC3"
"9","FITM2"
"10","GAP43"
"11","NECAB3"
"12","NRN1"
"13","PCMTD2"
"14","PLCG1"
"15","RAE1"
"16","SNX21"
"17","SRC"
"18","STMN3"
"19","TCEA2"
"20","TP53RK"
"21","TPD52L2"
"22","UCKL1"
"23","VAPB"
"24","ZHX3"
"25","ZNF512B"
