"","c1_HuAgeGBsplitRnaseq_830....QSVZbyPSVZ__"
"1","AAR2"
"2","ACOT8"
"3","ARFGAP1"
"4","ARFGEF2"
"5","ATP1A2"
"6","ATP9A"
"7","BLCAP"
"8","CEP250"
"9","CHD6"
"10","CTSA"
"11","ELMO2"
"12","ERGIC3"
"13","GAP43"
"14","KIAA0040"
"15","MAN2B1"
"16","MANBAL"
"17","MOCS3"
"18","OSBPL2"
"19","PIGT"
"20","PLTP"
"21","RALGAPB"
"22","RPN2"
"23","RPRD1B"
"24","RRBP1"
"25","SERINC3"
"26","SNTA1"
"27","SNX21"
"28","SPATA2"
"29","SPON1"
"30","SRC"
"31","STAU1"
"32","SULF2"
"33","TTPAL"
"34","ZHX3"
