"","c1_HuAgeGBsplitRnaseq_576....QSVZbyPSVZ__"
"1","ADAM15"
"2","BIRC3"
"3","DCUN1D4"
"4","EMP2"
"5","EPHA7"
"6","GULP1"
"7","HEY2"
"8","KIAA0319"
"9","MGAT5B"
"10","MPP6"
"11","OLIG1"
"12","PROM1"
"13","RCAN3"
"14","SCFD2"
"15","SGCB"
"16","SRD5A3"
"17","SYDE2"
"18","TMEM165"
"19","TNFAIP3"
"20","TTLL7"
"21","UCHL1"
"22","USP46"
"23","ZNF804A"
