"","c1_HuAgeGBsplitRnaseq_46....TAPbyQNP__"
"1","AURKC"
"2","BRSK1"
"3","CACNG7"
"4","CACNG8"
"5","CCDC106"
"6","CNOT3"
"7","EPN1"
"8","FIZ1"
"9","HSPBP1"
"10","ISOC2"
"11","KMT5C"
"12","LENG1"
"13","NAT14"
"14","PPP1R12C"
"15","PPP6R1"
"16","PRPF31"
"17","SPACA6"
"18","TFPT"
"19","TMEM86B"
"20","U2AF2"
"21","ZFP28"
"22","ZIK1"
"23","ZNF160"
"24","ZNF444"
"25","ZNF524"
"26","ZNF583"
"27","ZNF606"
"28","ZNF667"
"29","ZNF784"
"30","ZNF787"
"31","ZNF845"
"32","ZNF865"
