"","c1_HuAgeGBsplitRnaseq_181....QSVZbyPSVZ__"
"1","ACADM"
"2","BSDC1"
"3","C1orf54"
"4","CEP85"
"5","CEPT1"
"6","GPATCH3"
"7","LSM10"
"8","LYPLA2"
"9","MANEAL"
"10","MECR"
"11","MRPS15"
"12","NFYC"
"13","PHACTR4"
"14","POMGNT1"
"15","RAP1GAP"
"16","SMIM12"
"17","SYF2"
"18","TMEM50A"
"19","TYW3"
"20","ZDHHC18"
