"","c1_HuAgeGBsplitRnaseq_103....PGBCbyQGBC__"
"1","AC025048.6"
"2","ADAMTS15"
"3","AL096803.1"
"4","AL096803.2"
"5","AL445470.1"
"6","AL592183.1"
"7","COL19A1"
"8","CSAG1"
"9","LRAT"
"10","MAGEC1"
"11","MAGEC2"
"12","NDP"
"13","PLRG1"
"14","PPIAL4A"
"15","RNA5SP532"
"16","S1PR3"
"17","SLC2A12"
"18","YWHAEP1"
