"","c1_HuAgeGBsplitRnaseq_295....PGBCbyQGBC__"
"1","AC022613.1"
"2","AL135744.1"
"3","AL512408.1"
"4","APEX1"
"5","BAZ1A"
"6","BRMS1L"
"7","CFL2"
"8","DOK1"
"9","EFS"
"10","FANCM"
"11","FLNC"
"12","G2E3"
"13","GEMIN2"
"14","GNG2"
"15","HNRNPC"
"16","LOXL3"
"17","LRR1"
"18","MIS18BP1"
"19","NASP"
"20","NIN"
"21","OSGEP"
"22","PNN"
"23","PNP"
"24","PRPF39"
"25","PSMB5"
"26","RBM23"
"27","SEC23A"
"28","SLC22A17"
"29","SNX6"
"30","STON2"
"31","SUPT16H"
"32","UNGP3"
