"","c1_HuAgeGBsplitRnaseq_174....QSVZbyPSVZ__"
"1","AIFM3"
"2","ANKRD45"
"3","CKB"
"4","DLC1"
"5","ELOVL2"
"6","EVA1A"
"7","FGF1"
"8","FGFR3"
"9","GABRG1"
"10","GJB2"
"11","GJB6"
"12","GRIA3"
"13","HSPA2"
"14","KLHDC7A"
"15","LGR6"
"16","LMO2"
"17","LYPD1"
"18","NOL4L"
"19","NWD1"
"20","NXN"
"21","PSD2"
"22","PTPRT"
"23","PYGM"
"24","RANBP3L"
"25","RBM20"
"26","RBPMS"
"27","RNF149"
"28","SFXN5"
"29","SLC13A5"
"30","SLC39A12"
"31","SLC7A10"
"32","SPOCK1"
