"","c1_HuAgeGBsplitRnaseq_95....NPCbyNSC__"
"1","ADCYAP1R1"
"2","AGRN"
"3","AMPD2"
"4","ARHGEF17"
"5","CHN1"
"6","CHST1"
"7","CYP2S1"
"8","DAPL1"
"9","DCAF12L2"
"10","DOCK6"
"11","EFNA2"
"12","EFNB3"
"13","EPCAM"
"14","GNAT1"
"15","GSN"
"16","GTPBP6"
"17","HCAR1"
"18","INPP5J"
"19","LARGE2"
"20","NECTIN1"
"21","PDLIM3"
"22","PLCXD1"
"23","PLPPR3"
"24","PLS3"
"25","PPP2R3B"
"26","SH3KBP1"
"27","SRRM4"
"28","TERT"
"29","TINCR"
"30","TMEM44"
"31","TTYH2"
"32","WFDC2"
"33","WNT2B"
