"","c1_HuAgeGBsplitRnaseq_362....PGBCbyQGBC__"
"1","AC013356.1"
"2","AC068580.2"
"3","AC098820.1"
"4","AC124068.2"
"5","AL008627.1"
"6","AL157823.2"
"7","AL805961.1"
"8","ATF4P4"
"9","CA8"
"10","HMGN2P21"
"11","HNRNPA1P8"
"12","PKMP1"
"13","RNU6-31P"
"14","RPL34P27"
"15","RPL35AP15"
"16","RPL35P5"
"17","SOAT2"
"18","ST13P5"
