"","logFC","logCPM","LR","PValue","adj.P.Val","Contrast","FC"
"Gpx3",4.82531539067763,8.03463524716549,143.763405852709,4.0023850818726e-33,5.58372742772046e-29,"NSCbyNPC",28.3507577542266
"Mmp9",6.11134691598337,6.36789435251149,130.478143117087,3.22058968699504e-30,1.49768155744226e-26,"NSCbyNPC",69.1351223273705
"C1qc",4.80877242670726,9.35852811489374,127.31960061211,1.58141515816653e-29,4.41246457431625e-26,"NSCbyNPC",28.0275246216351
"Pla2g2d",5.27699414546627,6.97084495892196,108.220126107021,2.40524829831481e-25,2.92693889385822e-22,"NSCbyNPC",38.7733677890458
"C1qa",4.55275707591092,9.31493910433373,108.129628992379,2.51761642364695e-25,2.92693889385822e-22,"NSCbyNPC",23.4701812144252
"Csf1r",4.80914337989134,8.18439168273084,99.229584261093,2.24862748842515e-23,2.41312323777071e-20,"NSCbyNPC",28.0347321297865
"Tnfaip8l2",4.17003358169514,7.70064986378214,97.7657712286231,4.70917918215316e-23,4.69269705501562e-20,"NSCbyNPC",18.0013547687108
"Unc93b1",4.20443193195024,6.72694538052264,91.3663070467173,1.1939214141207e-21,1.04102485302487e-18,"NSCbyNPC",18.4357209664165
"Aif1",4.32041343505661,7.41220070119343,86.5194279483399,1.38371276684729e-20,1.07245426723814e-17,"NSCbyNPC",19.9790133748458
"Pld4",4.58182495826857,8.20421191053643,85.9271731086032,1.86685790463922e-20,1.30222673138109e-17,"NSCbyNPC",23.94786202591
"Maf",4.36612490439442,7.26252929529068,85.3576971989706,2.48990855895391e-20,1.65412925266505e-17,"NSCbyNPC",20.622179419559
"Cd53",4.42663426405145,6.29764839607847,85.0269423112585,2.94327100611261e-20,1.86643517301259e-17,"NSCbyNPC",21.5055073790763
"Ms4a7",4.99417699861303,6.80111194816251,84.1085223124182,4.68347454829045e-20,2.84083275753044e-17,"NSCbyNPC",31.8711020000477
"Tyrobp",4.1203003987689,9.2739227384133,83.443951014283,6.55483397080417e-20,3.81027036361204e-17,"NSCbyNPC",17.3913786660344
"C1qb",4.67414141314862,10.5085680130228,83.113563537058,7.74722834689627e-20,4.32326330670199e-17,"NSCbyNPC",25.5303500393547
"Clec10a",5.00733520139634,6.5176326359159,82.961062973986,8.36856816135895e-20,4.49038055458149e-17,"NSCbyNPC",32.1631142889864
"Fcer1g",4.66535533379566,9.15666389708955,82.7437630154904,9.34100876379141e-20,4.82653382457978e-17,"NSCbyNPC",25.3753415134817
"Lst1",4.46272761522091,6.36538002924428,82.6576335867603,9.75702757500009e-20,4.86143898924379e-17,"NSCbyNPC",22.0503188939158
"Ctsc",4.64855969389124,6.91153022540161,82.1138936625401,1.28466374249649e-19,6.18011857640294e-17,"NSCbyNPC",25.081638522914
"Mrc1",5.10333822511563,5.96790929884789,80.9199013526877,2.35054522286728e-19,1.0902689961266e-16,"NSCbyNPC",34.3762012964764
"Ptafr",5.35319196664273,5.62630251714603,80.7846875487988,2.51700796616498e-19,1.0902689961266e-16,"NSCbyNPC",40.8762789765698
"Lyz2",4.20288029139448,11.1637860276694,80.7838194621895,2.5181139072883e-19,1.0902689961266e-16,"NSCbyNPC",18.4159037256673
"C3ar1",4.80882375241373,6.96929011559536,80.7366486035116,2.57894608789174e-19,1.0902689961266e-16,"NSCbyNPC",28.0285217541199
"Cd209g",5.27090522217835,8.26189796810661,79.8004028207883,4.14208270006763e-19,1.69959399260716e-16,"NSCbyNPC",38.6100688600492
"Laptm5",4.60798486010354,7.79850530323117,78.5434614670564,7.82574303627334e-19,3.11934117425855e-16,"NSCbyNPC",24.3860613724603
"Slc11a1",4.60797690693187,4.8950102797217,77.1481993995543,1.58599162766654e-18,5.39662663355511e-16,"NSCbyNPC",24.3859269393387
"Cd209b",5.33809804481989,7.33820893444314,76.4329347592262,2.27819932375074e-18,7.56741875372538e-16,"NSCbyNPC",40.4508480761055
"Wfdc17",3.93982239001578,7.01714060492959,76.1985082983989,2.56535443189729e-18,8.32308364637187e-16,"NSCbyNPC",15.3463365075687
"Clec4a1",4.45912208824805,5.63791164106125,75.2264355140252,4.19709774780666e-18,1.33076615181024e-15,"NSCbyNPC",21.9952804037477
"Fcrls",4.92454432920826,8.48181130577941,74.5591382417061,5.88487340358368e-18,1.82444153007547e-15,"NSCbyNPC",30.3693542882919
"Stab1",4.73153546365035,6.67928269202779,74.25935777412,6.84993416435235e-18,2.03326450057191e-15,"NSCbyNPC",26.5664851962464
"Trem2",3.83074428681876,5.67459021326055,73.5972838505519,9.57964146651168e-18,2.72746077753683e-15,"NSCbyNPC",14.2288216589721
"Ccl24",4.98913206479616,7.87632676971676,72.644473881905,1.55240964812814e-17,4.33153340020714e-15,"NSCbyNPC",31.7598471641253
"Ighm",4.57553643871691,6.89533676578093,72.5336152410135,1.64210924369491e-17,4.49197373701719e-15,"NSCbyNPC",23.8437035896448
"Ctss",3.88130235502202,6.94868701594759,72.3981530286853,1.75878482628277e-17,4.62958624744734e-15,"NSCbyNPC",14.7362992141467
"Clec4n",5.18309187855791,4.79666128666289,71.9916066169954,2.16114651076487e-17,5.58336203179272e-15,"NSCbyNPC",36.3300608881304
"Cfp",4.8822190711031,8.27902560395926,70.4454617304358,4.73168437869451e-17,1.17878087084227e-14,"NSCbyNPC",29.4913318333874
"Pf4",4.64684450185277,11.8663644207356,70.2881469044782,5.12446820355603e-17,1.23261130875535e-14,"NSCbyNPC",25.0518371699587
"C5ar1",5.04750454276394,7.74914429289816,70.0568647822203,5.76192625110587e-17,1.3397438854863e-14,"NSCbyNPC",33.0712241314131
"Tmem106a",4.40621195880255,6.51751581851693,68.9296240761751,1.0204048865205e-16,2.33371615931926e-14,"NSCbyNPC",21.203227193336
"Fcgr3",4.43143033676989,6.40204452876429,66.734989781002,3.10573273590516e-16,6.66585806132507e-14,"NSCbyNPC",21.5771189159779
"Hfe",3.46533689618501,5.9762216566193,66.1184258546696,4.24627598519888e-16,8.71173474551611e-14,"NSCbyNPC",11.0451177669343
"Adgre1",4.97328481868885,4.56273445306312,65.7811221002162,5.03885699217015e-16,1.01879846228646e-13,"NSCbyNPC",31.4128910040629
"Tubb6",2.73600544842613,6.51987969237106,65.5640629269523,5.62552663828246e-16,1.1211674590097e-13,"NSCbyNPC",6.6622313273213
"Cd163",4.71435280446749,5.65895116404288,65.5155553810324,5.76570759822958e-16,1.13292093947748e-13,"NSCbyNPC",26.251952168113
"Dab2",4.65389796835878,5.74972582096161,65.4715821810665,5.89580243737946e-16,1.14239360838723e-13,"NSCbyNPC",25.1746177652608
"Hk3",4.71540715915107,4.83015923490792,64.7457804843101,8.52118950755092e-16,1.60647452459247e-13,"NSCbyNPC",26.2711447102496
"Cybb",5.04226700589639,4.52729213018958,64.6574172111141,8.9120188112255e-16,1.65775432580543e-13,"NSCbyNPC",32.9513805620573
"Cxcr3",4.99317708995167,6.2884645619399,64.5688233283894,9.32187290738542e-16,1.71117695961755e-13,"NSCbyNPC",31.8490203064669
"Gm10134",4.10509692587863,7.2563009488157,64.5219638768586,9.54622532390218e-16,1.72960246095791e-13,"NSCbyNPC",17.2090663806669
"Hpgd",4.53268306928563,5.47002885957841,64.1269484464774,1.1665493891832e-15,2.03431631606185e-13,"NSCbyNPC",23.1458729385589
"Cd14",4.51470367751336,9.8437694207519,63.7365853487885,1.42218707856054e-15,2.44949776950593e-13,"NSCbyNPC",22.8592105838863
"Ebi3",4.96249937550605,5.02190351812425,63.536225476647,1.57444698765763e-15,2.61489403866805e-13,"NSCbyNPC",31.1789270221474
"Itpripl1",2.50937863076038,7.90419068989491,63.1057222293917,1.95904154325744e-15,3.21536336117466e-13,"NSCbyNPC",5.69374795504908
"Cbr2",4.96283558911322,9.37895845928463,62.4975628960771,2.66774560267828e-15,4.2778987244787e-13,"NSCbyNPC",31.1861939779503
"Grn",3.03686737527781,9.6671060429766,62.1230641769812,3.22650250233271e-15,5.05763330449929e-13,"NSCbyNPC",8.20707066471398
"Cd300c2",3.80661778798543,6.0804506263381,62.0197008638355,3.40038314982759e-15,5.27097170258275e-13,"NSCbyNPC",13.9928486334703
"Il10ra",4.00728409181183,4.72595332902755,61.9557989620537,3.51253879296602e-15,5.38499216490867e-13,"NSCbyNPC",16.0809874418728
"Fcgr2b",4.64052658452455,5.6410820620351,61.5517708392372,4.31253617936383e-15,6.53958611285922e-13,"NSCbyNPC",24.9423688669253
"Zfp36",4.16746190964939,10.7065912165818,61.2273280432349,5.08507742554167e-15,7.54701225146083e-13,"NSCbyNPC",17.9692950861087
"Ms4a4a",4.39431462064445,5.68429615264307,60.5034582217523,7.34493288505986e-15,1.07764235981924e-12,"NSCbyNPC",21.0290915252727
"Ccr1",4.63795763915551,6.78110805913681,60.4846358711985,7.4155018667226e-15,1.07764235981924e-12,"NSCbyNPC",24.8979945766562
"Ms4a6b",4.10583185192855,6.09799767990417,60.4417631987608,7.57878326018228e-15,1.09001654910106e-12,"NSCbyNPC",17.2178351174633
"P2ry6",4.46724028864365,4.67191736849669,60.0649493076125,9.17782674065533e-15,1.30652919243758e-12,"NSCbyNPC",22.1193991029445
"Tgfbi",4.25861769392768,5.32262885858428,59.9841782395012,9.56229765818927e-15,1.34751125888281e-12,"NSCbyNPC",19.1413103999533
"Ltc4s",4.34266838321726,6.96501452883176,59.8272782554217,1.03558039156622e-14,1.43264543932131e-12,"NSCbyNPC",20.2895981016109
"Cd68",4.91557647488277,10.3869876058892,59.5325059170645,1.2029071448955e-14,1.64527035082717e-12,"NSCbyNPC",30.1811625877439
"Tlr2",4.60957363995298,5.36166811181749,59.4175616883441,1.27525942487236e-14,1.71068694580715e-12,"NSCbyNPC",24.4129315170656
"Tlr7",4.8838024634147,4.47055188310968,58.5409844182212,1.99099929683412e-14,2.60455837920831e-12,"NSCbyNPC",29.5237170439248
"Nrros",4.5089477518199,5.9013291293758,58.25295695419,2.30490279748589e-14,2.97737953034496e-12,"NSCbyNPC",22.7681907993391
"Clec4a3",4.63312628412486,4.83090654052268,58.032656838246,2.57802309312885e-14,3.2696363792946e-12,"NSCbyNPC",24.8147546299949
"Chp2",4.19060865702334,4.35744765457526,58.004715217181,2.61490248764803e-14,3.28653194641241e-12,"NSCbyNPC",18.2599214872634
"Fermt3",4.01963606538079,4.75095512706388,57.8500139107037,2.82884981649577e-14,3.47322895000089e-12,"NSCbyNPC",16.2192596859511
