,logFC,logCPM,LR,PValue,adj.P.Val,Contrast,FC
Rras,6.090364108,6.086411155,4.265827181,0.038886312,0.999991211,QNPbyTAP,68.13688594
Adrb1,6.081183424,4.783287177,4.578284991,0.032379607,0.999991211,QNPbyTAP,67.70466907
Cyb561a3,6.075300533,3.829753586,3.999256144,0.045520349,0.999991211,QNPbyTAP,67.42915126
Trim8,6.06313804,6.598160767,4.078258221,0.043438414,0.999991211,QNPbyTAP,66.8630861
Atp6v0c,6.0516832,8.647002773,4.102295948,0.042825021,0.999991211,QNPbyTAP,66.33430257
Znhit2,6.038767033,5.61071893,4.141515811,0.041843684,0.999991211,QNPbyTAP,65.74307505
Grn,6.037509588,10.13162194,3.669015293,0.055432925,0.999991211,QNPbyTAP,65.68579869
Timp2,6.021538748,6.540629809,4.362335901,0.036741892,0.999991211,QNPbyTAP,64.96265758
Igf2,6.017026709,5.259131047,4.296319712,0.038194942,0.999991211,QNPbyTAP,64.75980378
Aldoc,6.012699539,11.3124793,3.336691305,0.067750719,0.999991211,QNPbyTAP,64.56585645
Bles03,6.008552603,7.088736194,3.883442386,0.048764476,0.999991211,QNPbyTAP,64.38053244
Chmp2b,6.003269057,6.568562129,4.155420247,0.041501474,0.999991211,QNPbyTAP,64.14518443
Ghdc,5.967531769,5.500586569,4.156765389,0.041468524,0.999991211,QNPbyTAP,62.57574984
Hps6,5.964356776,5.050077002,4.231123038,0.039689171,0.999991211,QNPbyTAP,62.43818847
Itga3,5.948806636,3.99244339,4.123124908,0.042300874,0.999991211,QNPbyTAP,61.76881017
Rnasek,5.934719835,6.922764612,3.904331087,0.048161797,0.999991211,QNPbyTAP,61.16862052
Tbc1d17,5.929806333,6.060398768,3.932559342,0.047359816,0.999991211,QNPbyTAP,60.96064799
Aatk,5.913655702,4.90693585,4.141576632,0.041842181,0.999991211,QNPbyTAP,60.28201357
Vamp2,5.913514004,8.176493376,3.471974089,0.06241678,0.999991211,QNPbyTAP,60.27609308
AC126148.1,5.898740439,6.547988491,3.90477024,0.048149211,0.999991211,QNPbyTAP,59.66200016
Hexim1,5.896357198,9.538487949,3.196686051,0.073787647,0.999991211,QNPbyTAP,59.56352363
Zbtb45,5.889677687,5.783903914,3.965943693,0.04642949,0.999991211,QNPbyTAP,59.28838883
S100a4,5.88746325,6.061560984,3.235325452,0.072065983,0.999991211,QNPbyTAP,59.19745508
Slc25a11,5.882731475,8.039323529,3.508279588,0.061062834,0.999991211,QNPbyTAP,59.00361632
Tpp1,5.874759356,8.36724785,3.400620024,0.065171918,0.999991211,QNPbyTAP,58.67847027
Sdf2,5.869251027,7.323005234,3.637179584,0.056502576,0.999991211,QNPbyTAP,58.45485819
Fzd2,5.866281922,7.350820966,3.654728113,0.05591028,0.999991211,QNPbyTAP,58.33468024
Gprc5b,5.856968425,7.074975259,4.229653861,0.039723541,0.999991211,QNPbyTAP,57.9593064
Mir21,5.840537549,5.177283983,4.03460433,0.044576127,0.999991211,QNPbyTAP,57.30295168
Bag3,5.835168934,4.272289834,4.046505526,0.044262881,0.999991211,QNPbyTAP,57.09010989
Cib1,5.834896749,4.5963948,4.067886825,0.043705919,0.999991211,QNPbyTAP,57.07934002
Rogdi,5.817582769,6.232306119,3.889778954,0.048580817,0.999991211,QNPbyTAP,56.39841719
AABR07001555.1,5.813184732,2.45527733,4.07276779,0.043579811,0.999991211,QNPbyTAP,56.22674913
Ehd2,5.812571715,6.168456055,3.912194049,0.047936976,0.999991211,QNPbyTAP,56.20286285
G6pc3,5.808392217,6.652284593,3.774942525,0.052025688,0.999991211,QNPbyTAP,56.04027836
Ggn,5.804174099,3.839650901,3.685581521,0.054884829,0.999991211,QNPbyTAP,55.87666843
Tmem223,5.798122232,7.704104493,3.515242435,0.06080676,0.999991211,QNPbyTAP,55.64276599
Rom1,5.787318433,5.138058228,3.972150236,0.046258666,0.999991211,QNPbyTAP,55.2276346
RF00096,5.778226374,7.74710023,3.470653765,0.062466618,0.999991211,QNPbyTAP,54.88067701
Eid2,5.774250765,6.756742892,3.686494792,0.054854781,0.999991211,QNPbyTAP,54.72965149
Mtmr10,5.767355177,5.886173618,3.931662695,0.047385073,0.999991211,QNPbyTAP,54.46868666
Dact3,5.762512586,5.354164551,3.879871309,0.048868303,0.999991211,QNPbyTAP,54.28616205
Stac2,5.75874902,4.665215693,3.91718297,0.047794905,0.999991211,QNPbyTAP,54.14473002
Adm,5.751430461,4.895164915,4.240036623,0.039481315,0.999991211,QNPbyTAP,53.87075803
Sipa1,5.742762148,3.873952958,3.748753299,0.052846914,0.999991211,QNPbyTAP,53.54805053
AC123095.1,5.741694167,6.164806823,3.921846717,0.047662496,0.999991211,QNPbyTAP,53.50842527
Rela,5.729023684,7.609237467,3.519130429,0.060664268,0.999991211,QNPbyTAP,53.04054463
Plscr3,5.708743062,8.04670264,3.335173131,0.06781327,0.999991211,QNPbyTAP,52.30014577
Mesd,5.707985772,8.348003196,3.296901743,0.069410688,0.999991211,QNPbyTAP,52.27269992
Pagr1,5.70467008,5.742340204,3.854552126,0.049611171,0.999991211,QNPbyTAP,52.15270146
Rundc1,5.701625513,5.789194171,3.780727146,0.051846125,0.999991211,QNPbyTAP,52.04275796
Phldb3,5.696617926,4.129594802,3.697462921,0.054495271,0.999991211,QNPbyTAP,51.86243095
Smarcd2,5.693091376,6.572876766,3.696804317,0.054516788,0.999991211,QNPbyTAP,51.73581228
Rabac1,5.684877681,6.547676711,3.661700856,0.055676768,0.999991211,QNPbyTAP,51.44210169
Sertad3,5.6846913,4.893203294,3.96537161,0.046445269,0.999991211,QNPbyTAP,51.43545637
Tmem100,5.683721293,5.981320669,3.817976872,0.050705428,0.999991211,QNPbyTAP,51.40088494
Wdr81,5.653615862,4.982584538,3.917771962,0.047778162,0.999991211,QNPbyTAP,50.33939115
Zfyve27,5.639452169,4.967795835,3.847585928,0.049817645,0.999991211,QNPbyTAP,49.847601
Fibp,5.637575741,7.339557716,3.469621443,0.062505614,0.999991211,QNPbyTAP,49.78280931
Brms1,5.630070641,4.708816674,3.814442491,0.050812512,0.999991211,QNPbyTAP,49.52450469
Nubp2,5.627503371,6.75905932,3.623207838,0.056978909,0.999991211,QNPbyTAP,49.43645438
Irf2bp1,5.61587426,6.208894653,3.620572722,0.057069224,0.999991211,QNPbyTAP,49.03956442
Galk1,5.609848269,5.056204839,3.781563988,0.051820203,0.999991211,QNPbyTAP,48.83515831
Rprml,5.608474226,4.856119893,3.700186779,0.054406377,0.999991211,QNPbyTAP,48.78866917
Aldh1a3,5.601163013,5.581207137,3.999034737,0.04552633,0.999991211,QNPbyTAP,48.54204601
Gng8,5.590041463,4.774465884,3.869909921,0.04915916,0.999991211,QNPbyTAP,48.16928029
Wdr24,5.576799055,5.023596367,3.747585258,0.052883859,0.999991211,QNPbyTAP,47.72916046
Nudt22,5.574249146,4.768043804,3.834634616,0.050203932,0.999991211,QNPbyTAP,47.64487546
Fam89b,5.571164789,8.261189977,3.169360673,0.075031812,0.999991211,QNPbyTAP,47.54312366
Dynll2,5.568335993,6.665995373,3.46527958,0.062669912,0.999991211,QNPbyTAP,47.44999379
Lin37,5.563243612,7.088437206,3.443512985,0.063500539,0.999991211,QNPbyTAP,47.28280149
Pkd1,5.559896629,5.023393321,4.135712301,0.041987393,0.999991211,QNPbyTAP,47.1732348
Lgals3bp,5.558162078,10.32378792,3.273966599,0.070387243,0.999991211,QNPbyTAP,47.11655254
Kctd11,5.547985416,5.075112921,3.777486846,0.051946628,0.999991211,QNPbyTAP,46.7853654
Tbc1d24,5.540248821,4.533984869,3.734880309,0.053287484,0.999991211,QNPbyTAP,46.53514575
Rnh1,5.534117715,6.098855215,3.625894663,0.056886978,0.999991211,QNPbyTAP,46.33780225
AC103024.2,5.523117924,3.563952984,3.459864034,0.062875485,0.999991211,QNPbyTAP,45.98584431
Dchs1,5.509102379,4.404282086,3.653278416,0.055958959,0.999991211,QNPbyTAP,45.54126243
Zdhhc24,5.506974573,4.597429286,3.733337323,0.053336725,0.999991211,QNPbyTAP,45.47414392
RGD1561157,5.502358156,3.856070865,3.618570281,0.057137956,0.999991211,QNPbyTAP,45.32886574
AC114460.1,5.501422868,5.373013571,3.584013001,0.058338062,0.999991211,QNPbyTAP,45.29948891
Rara,5.501363809,5.866342907,4.085402161,0.043255157,0.999991211,QNPbyTAP,45.29763455
Pitpnm1,5.490930767,4.916365869,3.718429261,0.053814973,0.999991211,QNPbyTAP,44.97124023
Vgll3,5.476447068,5.56017664,4.21071783,0.040169335,0.999991211,QNPbyTAP,44.52201762
Scyl1,5.471863224,7.276498055,3.347882238,0.067291534,0.999991211,QNPbyTAP,44.38078325
Tmem101,5.470849372,6.876014919,3.382765054,0.065881441,0.999991211,QNPbyTAP,44.34960568
Znf768,5.469192284,6.838796236,3.406208352,0.064951527,0.999991211,QNPbyTAP,44.29869469
Prdx5,5.463518111,6.529771298,3.45639634,0.063007495,0.999991211,QNPbyTAP,44.12480847
Acsf2,5.461289,3.784556626,3.365272838,0.066584554,0.999991211,QNPbyTAP,44.05668377
Cant1,5.46034942,4.897143914,3.749738438,0.052815776,0.999991211,QNPbyTAP,44.02800043
Cadm4,5.450662346,8.205368056,3.564602766,0.059023861,0.999991211,QNPbyTAP,43.73336174
Cyb5d1,5.434700692,5.828100039,3.549919811,0.059548328,0.999991211,QNPbyTAP,43.25217244
Smcr8,5.428145596,7.574368342,3.202728207,0.07351554,0.999991211,QNPbyTAP,43.05609566
Pcnx3,5.418360969,4.875993141,3.710316111,0.054077149,0.999991211,QNPbyTAP,42.76506919
Cavin3,5.41536392,6.278055399,3.563875036,0.059049739,0.999991211,QNPbyTAP,42.67632143
Fstl1,5.414018211,5.913641372,4.076593232,0.043481242,0.999991211,QNPbyTAP,42.63653261
Atxn7l3,5.413898931,5.659962234,3.539016233,0.059941003,0.999991211,QNPbyTAP,42.63300762
Cox6a2,5.402862462,2.88951,3.512205348,0.060918315,0.999991211,QNPbyTAP,42.30811378
Gatd1,5.400089283,4.168702679,3.437871594,0.063717727,0.999991211,QNPbyTAP,42.22686632
AABR07007000.1,5.393879242,7.783151578,3.13036225,0.076846663,0.999991211,QNPbyTAP,42.04549259
Bckdha,5.393177621,4.798174875,3.626635571,0.056861656,0.999991211,QNPbyTAP,42.02504971
Rnd2,5.388587841,8.256907267,2.941337537,0.086339212,0.999991211,QNPbyTAP,41.89156397
Kmt2b,5.388150343,5.081244728,3.590443322,0.058112739,0.999991211,QNPbyTAP,41.87886226
Sertad1,5.384975973,5.128187614,3.732714424,0.053356618,0.999991211,QNPbyTAP,41.78681725
Man2a2,5.378362503,6.158976866,3.815867572,0.050769307,0.999991211,QNPbyTAP,41.59570034
Ppp1r9b,5.377355159,7.613851538,3.155199646,0.075685433,0.999991211,QNPbyTAP,41.56666681
Mrgprf,5.373523631,2.935899594,3.446983962,0.063367302,0.999991211,QNPbyTAP,41.45641997
Cnih2,5.373065371,5.367968039,3.504644005,0.061196997,0.999991211,QNPbyTAP,41.44325379
Armc5,5.372616569,5.653001957,3.462809558,0.062763585,0.999991211,QNPbyTAP,41.43036339
Numbl,5.358542112,5.276838507,3.501717135,0.061305234,0.999991211,QNPbyTAP,41.02814754
Dpysl4,5.34756535,5.519078861,3.400616141,0.065172071,0.999991211,QNPbyTAP,40.71716897
Rbm42,5.345582222,5.773067025,3.442213453,0.0635505,0.999991211,QNPbyTAP,40.6612376
Bax,5.344145287,6.401381173,3.36800401,0.066474246,0.999991211,QNPbyTAP,40.62075887
Dpf2,5.335937161,7.175975356,3.212390642,0.07308263,0.999991211,QNPbyTAP,40.39030571
Mia,5.335175064,4.127471421,3.435240352,0.063819299,0.999991211,QNPbyTAP,40.36897536
Prrt2,5.325257161,4.640102651,3.540130009,0.059900766,0.999991211,QNPbyTAP,40.09240788
AABR07072078.2,5.321386389,3.625566293,3.293611333,0.069549894,0.999991211,QNPbyTAP,39.98498354
Ccdc97,5.30586802,6.920736858,3.773894913,0.052058278,0.999991211,QNPbyTAP,39.55718943
Fgfr2,5.30178874,5.721422898,3.757775996,0.052562447,0.999991211,QNPbyTAP,39.44549782
Cpt1c,5.301218471,4.50239384,3.435977037,0.063790844,0.999991211,QNPbyTAP,39.42990886
C1ql1,5.301172414,6.114351695,3.358738322,0.066849266,0.999991211,QNPbyTAP,39.42865013
Napa,5.299499068,6.365341502,3.362139367,0.06671135,0.999991211,QNPbyTAP,39.38294432
AABR07028997.1,5.298872655,2.969715521,3.372188782,0.066305609,0.999991211,QNPbyTAP,39.36584811
Vps37c,5.29805444,4.50522142,3.550637177,0.059522589,0.999991211,QNPbyTAP,39.34352834
Limd2,5.296975584,5.366140749,3.508904404,0.061039808,0.999991211,QNPbyTAP,39.31411801
Wdr73,5.293921923,4.495359355,3.481402751,0.06206211,0.999991211,QNPbyTAP,39.23099233
Map3k11,5.290100708,5.218285367,3.482337087,0.062027081,0.999991211,QNPbyTAP,39.12722008
Lrp3,5.289458276,4.873756688,3.516478836,0.060761408,0.999991211,QNPbyTAP,39.10980063
Shkbp1,5.281353184,5.19757238,3.459912742,0.062873633,0.999991211,QNPbyTAP,38.89069695
Ech1,5.276868036,8.328533775,3.343899023,0.06745459,0.999991211,QNPbyTAP,38.76997866
Rab4b,5.275940342,5.050576296,3.510060608,0.060997224,0.999991211,QNPbyTAP,38.74505647
Mark4,5.266922307,4.298604684,3.367344202,0.066500877,0.999991211,QNPbyTAP,38.50362325
Mkrn3,5.265654684,5.46040918,3.254593204,0.071223608,0.999991211,QNPbyTAP,38.46980694
Pih1d1,5.264369689,4.438646353,3.440037926,0.063634232,0.999991211,QNPbyTAP,38.43555748
Trim65,5.260468754,4.99048108,3.526281585,0.06040311,0.999991211,QNPbyTAP,38.3317711
Kdelr1,5.259615196,6.636550442,3.278764862,0.070181727,0.999991211,QNPbyTAP,38.30909916
Ubxn1,5.257511009,10.1720462,3.087944079,0.078874406,0.999991211,QNPbyTAP,38.25326564
Ints5,5.253450418,6.451388848,3.198613354,0.073700734,0.999991211,QNPbyTAP,38.14574986
Notum,5.249009891,3.149997511,3.387966798,0.065673886,0.999991211,QNPbyTAP,38.02852009
Aldh16a1,5.24864699,4.492934534,3.497208215,0.061472375,0.999991211,QNPbyTAP,38.01895545
Emx2,5.24854029,5.014535238,3.460468318,0.062852511,0.999991211,QNPbyTAP,38.01614372
Syngr3,5.247982786,3.520181726,3.194148591,0.073902243,0.999991211,QNPbyTAP,38.00145587
RGD1565033,5.246748546,6.464397295,3.277136788,0.070251388,0.999991211,QNPbyTAP,37.96895916
Fgf11,5.246610464,6.470652138,3.222372283,0.072638289,0.999991211,QNPbyTAP,37.96532529
AABR07006160.1,5.243843276,5.595675781,3.392200576,0.065505469,0.999991211,QNPbyTAP,37.89257498
AABR07005838.1,5.243709268,5.281880039,3.420069409,0.064408305,0.999991211,QNPbyTAP,37.8890554
Clcn7,5.243564433,3.809423379,3.184346119,0.074346737,0.999991211,QNPbyTAP,37.88525183
Zfp428,5.238781289,3.873109547,3.204940548,0.073416177,0.999991211,QNPbyTAP,37.75985419
P4hb,5.238554409,9.363312163,3.209089267,0.073230234,0.999991211,QNPbyTAP,37.75391651
Fkrp,5.237024287,5.494823607,3.38405083,0.065830072,0.999991211,QNPbyTAP,37.71389593
Arrdc4,5.230579511,4.09723678,3.27193431,0.070474482,0.999991211,QNPbyTAP,37.54579697
Pam16,5.227301436,5.117963997,3.482103713,0.062035828,0.999991211,QNPbyTAP,37.46058271
Rangrf,5.227147117,5.344269345,3.369563026,0.066411368,0.999991211,QNPbyTAP,37.45657593
Tnfaip1,5.226485173,7.156830394,3.132964332,0.076724113,0.999991211,QNPbyTAP,37.43939385
Ube2z,5.216677784,5.664696001,3.313603016,0.068708694,0.999991211,QNPbyTAP,37.18574533
Ddb1,5.216180208,8.075926606,3.386530049,0.065731144,0.999991211,QNPbyTAP,37.17292243
Tnfsf13,5.214141102,5.101574201,3.445217407,0.063435076,0.999991211,QNPbyTAP,37.1204193
Nfkbib,5.213056845,5.717484123,3.284512564,0.069936392,0.999991211,QNPbyTAP,37.09253195
Selenos,5.210831759,6.595337283,3.23140845,0.072238535,0.999991211,QNPbyTAP,37.03536778
Mex3b,5.210452259,5.997458114,3.269299416,0.070587762,0.999991211,QNPbyTAP,37.02562693
LOC108348122,5.209922865,7.293476224,3.566265863,0.058964767,0.999991211,QNPbyTAP,37.01204295
Rhot2,5.209911277,5.169968056,3.408050325,0.064879059,0.999991211,QNPbyTAP,37.01174566
Sdhaf1,5.205660537,7.183712221,3.014296914,0.082533238,0.999991211,QNPbyTAP,36.90285519
Nr1h2,5.2049935,7.765410349,3.510691282,0.060974009,0.999991211,QNPbyTAP,36.88579691
AABR07005779.3,5.200562079,4.67682054,3.361070337,0.066754668,0.999991211,QNPbyTAP,36.77267133
Ccs,5.193288359,4.30679551,3.33925266,0.067645327,0.999991211,QNPbyTAP,36.58773899
Lrrc4b,5.192610535,6.552903022,3.125695684,0.07706697,0.999991211,QNPbyTAP,36.57055294
Slc25a45,5.18290445,3.070352762,3.233762031,0.072134802,0.999991211,QNPbyTAP,36.32534136
Carns1,5.180983842,3.265837208,3.247836036,0.07151782,0.999991211,QNPbyTAP,36.27701492
Klhl25,5.180482091,4.329227312,3.315152723,0.068643942,0.999991211,QNPbyTAP,36.26440041
Pmp22,5.176605262,5.918601609,3.669797467,0.055406917,0.999991211,QNPbyTAP,36.16708106
Sqstm1,5.173541954,7.534510263,3.533562794,0.060138432,0.999991211,QNPbyTAP,36.09036813
AC103221.1,5.172227795,3.335863077,3.219606898,0.072761101,0.999991211,QNPbyTAP,36.05750817
Stub1,5.172105009,7.851537536,2.930117207,0.08694118,0.999991211,QNPbyTAP,36.05443951
Eml3,5.168185516,4.46090462,3.377108038,0.066107958,0.999991211,QNPbyTAP,35.95662025
Uqcc3,5.167766914,8.903547791,2.701947559,0.100225748,0.999991211,QNPbyTAP,35.94618886
Naa38,5.166920253,8.389897045,2.82152226,0.093008157,0.999991211,QNPbyTAP,35.92509965
Zbtb3,5.162023914,4.845969104,3.392597457,0.065489705,0.999991211,QNPbyTAP,35.80338069
Mgat1,5.154534573,4.784368446,3.409297803,0.064830028,0.999991211,QNPbyTAP,35.61799922
Tbc1d10b,5.150632702,6.20373005,3.162544446,0.075345664,0.999991211,QNPbyTAP,35.52179797
RF00289,5.150365542,8.071499236,2.717924725,0.09922695,0.999991211,QNPbyTAP,35.51522062
Strn4,5.143454025,5.757357144,3.549037071,0.059580016,0.999991211,QNPbyTAP,35.34548479
Ric8a,5.140582564,6.708290996,3.1595306,0.075484885,0.999991211,QNPbyTAP,35.27520505
Psmc5,5.129668046,7.791306342,2.913555247,0.087838047,0.999991211,QNPbyTAP,35.00934211
Lbx1,5.127782543,4.051100455,3.034823758,0.081495399,0.999991211,QNPbyTAP,34.96361719
Slc8a2,5.126225457,4.185263694,3.143290799,0.076239839,0.999991211,QNPbyTAP,34.92590167
Ilk,5.122019446,7.783993938,3.438204512,0.063704888,0.999991211,QNPbyTAP,34.82422753
LOC103691238,5.121031162,4.974715709,3.362108464,0.066712602,0.999991211,QNPbyTAP,34.80038018
Pnkp,5.111947561,5.424692602,3.238120844,0.071943111,0.999991211,QNPbyTAP,34.58195585
Cd81,5.111666301,8.889236327,3.156922899,0.075605568,0.999991211,QNPbyTAP,34.5752146
Wbp2,5.103593122,7.635608299,3.531264066,0.060221859,0.999991211,QNPbyTAP,34.38227545
Ndufb10,5.101277382,8.740017619,2.654280755,0.103271459,0.999991211,QNPbyTAP,34.32713106
Hagh,5.099486895,4.381949353,3.254255013,0.071238302,0.999991211,QNPbyTAP,34.28455508
Nudt8,5.095379747,4.651781447,3.366733378,0.066525541,0.999991211,QNPbyTAP,34.18709061
Cfap298,5.091141991,5.545067081,3.228275644,0.072376861,0.999991211,QNPbyTAP,34.0868172
Klf9,5.090852222,4.934280908,3.369961717,0.066395298,0.999991211,QNPbyTAP,34.07997144
Scaf1,5.088961478,7.128018351,3.524646134,0.060462731,0.999991211,QNPbyTAP,34.03533673
Nagpa,5.084521231,3.37398199,3.084449415,0.079044013,0.999991211,QNPbyTAP,33.93074569
Nrip3,5.081260637,4.118923285,3.150080818,0.075923203,0.999991211,QNPbyTAP,33.85414637
Hid1,5.074434204,6.134202616,3.119004447,0.077384049,0.999991211,QNPbyTAP,33.69433633
Maml1,5.073549508,4.557881233,3.304302049,0.069098693,0.999991211,QNPbyTAP,33.67368047
Parva,5.062843744,3.799939079,3.333217241,0.067893946,0.999991211,QNPbyTAP,33.42472404
Dlx3,5.062661563,3.012684861,3.358031,0.066877987,0.999991211,QNPbyTAP,33.42050348
Map3k10,5.054280497,4.55789555,3.216401681,0.072903726,0.999991211,QNPbyTAP,33.2269162
Dmac2,5.053176443,5.768047298,3.146725814,0.076079478,0.999991211,QNPbyTAP,33.20149829
Ap3b2,5.05147603,3.701559164,2.934254001,0.086718715,0.999991211,QNPbyTAP,33.16238886
