"","QNP_SRR3486449","QNP_SRR3486450","TAP_SRR3486455","TAP_SRR3486456"
"AABR07008670.1",2.00546231200776,2.09263125592645,2.43940244715253,6.85951622614801
"AABR07008681.1",1.57735377143972,2.05122344920047,1.87299077003994,3.35601086946004
"AABR07009106.1",0.616881258181215,0,1.01405219364223,1.53359463875634
"AABR07009834.1",6.03080245457747,0,7.43563932845614,0
"AABR07010030.1",6.44061882742036,0,7.44027654772706,0
"AABR07010030.2",5.28925461569701,6.11998716498528,5.37352302801865,7.38253883418781
"AABR07010061.1",1.24371702802474,0,1.95147306414506,0
"AABR07010502.1",1.51500529826321,0,1.77995208767295,5.90971253672692
"AABR07010563.1",2.78282932142904,0,1.48442611309434,7.14327594469486
"AABR07010609.1",2.98284270562674,3.17189780680072,3.18570492635904,6.57234098349009
"AABR07010672.1",0.734037828250111,0,1.1741894833758,2.55341952912099
"AABR07010682.1",1.91640459999165,2.00178609025833,2.23955141759699,4.87047852483551
"AABR07010705.1",7.34810341236743,0,6.36168031887552,5.01863904192987
"AABR07011733.1",4.57546791961273,3.92414992242848,4.65796329105008,4.84678563817216
"AABR07011857.1",2.29250183328359,0.628544864343584,2.47104603335703,3.79011692724479
"AABR07012039.1",1.78421106356582,0,2.7578898285009,0
"AABR07012100.2",2.51401745333035,0,3.72562507745854,0
"AABR07012475.2",1.3797520185927,0,1.69555471689481,3.24741294852329
"AABR07012583.2",4.47807819993166,0,5.36494009129014,0
"AABR07013065.1",2.5964494185646,2.42385718074579,2.39766053059832,4.55143692625928
"AABR07013123.1",2.15909569524187,0,2.89535932906423,4.00358159023266
"AABR07013288.4",4.3480239938989,0,4.82779815939649,5.96844556557401
"AABR07014289.1",3.82666769727961,2.66810874062188,3.76693482286147,6.5761871154256
"AABR07014804.1",2.67367760903175,0,3.04446268988241,7.20691895898545
"AABR07014855.1",3.99058085666559,6.0374943464976,4.32283620429148,7.14749540121266
"AABR07014974.1",0.563236374888116,0,1.19351929297453,3.80990477963459
"AABR07015165.1",2.06004639042551,0,2.84685087957333,3.49277535370227
"AABR07015639.1",1.90938153978565,1.88650440065543,2.0101427795266,2.87580662032268
"AABR07015729.1",1.12242975628588,0,1.02126311385755,3.44248565445004
"AABR07016141.1",0.734432492607107,0,1.37568283027463,2.8442104463933
"AABR07017046.1",1.13223984945781,0,1.48230100103212,4.58146524528106
"AABR07017200.1",1.25706110719486,1.43864222052097,1.36024114685749,3.17659652313048
"AABR07017237.2",3.17854245992431,2.85398335892819,3.43934969104978,5.23297963204441
"AABR07018132.1",5.78284487571597,6.31247821886811,6.53431909298314,6.24376581197981
"AABR07018273.2",1.94384767292219,0,1.81765470101355,6.40303171301672
"AABR07018857.1",4.1464178656816,0,4.83387132012683,9.97087358745374
"AABR07020537.1",1.59319283517682,2.11511270286202,1.51768125531825,3.81290016257937
"AABR07021547.1",1.51630448900702,0,1.13632468897434,2.40039444905637
"AABR07021590.1",1.90190574081464,0,2.87007200875726,3.6566863754889
"AABR07021840.1",2.46443968357961,0,2.85046081159424,3.64525525413615
"AABR07021955.1",1.46628330369376,0,2.5583073609801,6.81475032850117
"AABR07024757.1",1.87022116810564,1.05558600347249,1.91974522068104,2.87535521099035
"AABR07024908.1",1.67012028582819,0,2.61976130429518,0
"AABR07025140.1",0.507356763535623,0,1.5721955085452,5.48617082098918
"AABR07025316.1",4.54200944547573,4.91530458160309,4.80749979027115,6.16874173291024
"AABR07025757.1",5.27403938551332,0,5.81617334786562,9.31064347929198
"AABR07026291.1",3.14826752920559,0,3.36499842678616,4.76136880227558
"AABR07026294.1",2.08548454557727,0,2.24323414955218,6.94059595954339
"AABR07026300.1",1.0779578326552,0,1.73505152844673,0
"AABR07026311.1",6.96615765699308,0,8.54260750278026,8.02903760842569
"AABR07026557.2",1.0689136855687,0,1.79075862825244,0
"AABR07026893.1",3.72481429049849,0,3.6242250970997,8.49164945412676
"AABR07027212.1",5.52394554392802,0,4.31255193036414,8.29222079197806
"AABR07027306.1",1.07298898327955,0,1.36578873109817,3.43744511406704
"AABR07027394.2",3.16122160960952,4.28088764312448,3.58552247500424,5.78596288911481
"AABR07027575.1",7.21732574245461,0,6.00841743501595,8.52146872104786
"AABR07027693.1",0,0,1.80952800955886,5.17404100058056
"AABR07027753.2",7.26235993319617,0,8.20458312234065,6.5369399425338
"AABR07027753.3",1.17353291494064,0,2.92219388130747,7.91114758153467
"AABR07027753.4",5.15948485011198,0,7.23958210519388,8.67643189918272
"AABR07027854.1",4.24807509287623,0,4.1102734509648,8.15362237989873
"AABR07027870.2",1.02877555190454,0,0.977578200846322,3.58895734474302
"AABR07028185.1",4.08245487668204,4.46849684628004,4.01552164999937,6.5570603271883
"AABR07028414.1",2.53353849267595,2.0924294418287,2.62306824477256,5.29893284203296
"AABR07028491.1",1.57105065867136,0,2.35950539980836,0
"AABR07028615.1",1.05370940044608,0,0.96892336033072,3.46932558018932
"AABR07028769.1",2.33476626551915,0,2.50766333442887,2.3838984925185
"AABR07028776.1",1.57362823874286,0,3.13229342138701,0
"AABR07028805.1",2.83476266544094,0,3.54118581607529,7.34453679268707
"AABR07028872.1",2.24527551354623,0,3.01042803338456,0
"AABR07028902.1",1.07428751629067,0,1.34700963547511,2.98977450402172
"AABR07030162.1",1.09669996165074,0,1.75991216525192,0
"AABR07030603.1",3.72481429049849,8.76775237538726,4.02226487509999,10.7035141334095
"AABR07030647.1",0,0,1.62422654061868,6.5826206952235
"AABR07030791.1",0.462070750105706,2.83439474744765,0.707582691861334,3.94618303113015
"AABR07031480.1",1.13764324703061,0,1.640381772449,3.638821082991
"AABR07031494.1",2.23690105225343,0,2.71591848793344,4.98003463450715
"AABR07031756.1",4.84615974043774,0,4.61623188405319,2.10098304874215
"AABR07031756.2",6.23695028512973,0,6.06740378820851,6.42189349076826
"AABR07032135.1",1.14095019904101,0,1.53157954856984,1.24962852072176
"AABR07033318.1",1.33702903078055,0,0.847868371375439,2.87467844520736
"AABR07033540.1",3.91784788525094,3.16959944228184,3.79709236167181,5.01487893703046
"AABR07033666.1",1.13208456040508,4.80395970027684,1.30232947847575,6.13428886660569
"AABR07033757.1",0.477352199371266,1.13389808853269,0.76011836497109,2.50574916352113
"AABR07034098.1",4.69069242634526,4.82631974831564,4.90504202779456,7.4309258224611
"AABR07034262.1",6.56182650974392,6.16233865387463,6.45244454841013,9.6986722437084
"AABR07034393.1",2.95220518409799,2.90137356568327,2.91482692627886,4.32290276734358
"AABR07034573.3",2.04287763596536,2.25549110044189,1.76588372134796,4.32290276734358
"AABR07034592.1",2.0075796546824,1.88612314729454,1.93295195019825,3.77354041168692
"AABR07034730.1",1.73360815988737,2.41071466932187,1.79585104296109,5.03175536179271
"AABR07034833.2",1.78421106356582,1.13959796805547,2.53930489555442,3.92033356580798
"AABR07034940.2",4.09233002056888,0,4.57934022744781,7.42041805522324
"AABR07035338.1",1.46839993893789,0,2.03759363356496,1.05627467226778
"AABR07035832.1",3.76823935112169,0,3.71960706978615,7.59860299487588
"AABR07036007.1",0.60609887627148,0,2.3361588053488,3.45522474390592
"AABR07036019.1",2.22477736542876,0,2.47498493804292,4.36744448054272
"AABR07036331.2",2.11479445604526,0,2.60753957696399,2.90485770399821
"AABR07036336.1",1.80262393258121,0,2.41871741526732,6.32516993608857
"AABR07036855.1",4.54553470071564,0,5.73225439273287,4.79901520972144
"AABR07037395.1",2.13788395331291,1.91166866202384,2.89071813493772,7.03189164976872
"AABR07037528.1",2.82931348200557,0,3.00738437703658,7.0983058233381
"AABR07037645.1",1.10494305156779,1.8760834319885,1.02425755824826,5.0173845149831
"AABR07038567.1",1.99731725581927,2.20190330844788,2.90788832301597,5.43691727558878
"AABR07038849.2",1.74728564500659,0,3.0056984146613,0
"AABR07039234.1",4.27109884319713,0,4.87323980503158,8.83135026234532
"AABR07040624.1",1.99836393483836,0,2.59051758618373,7.84387162956109
"AABR07040847.1",6.62508073520669,0,6.97459085495264,9.30818960954127
"AABR07041096.1",0.784918295837531,0,1.33084655297659,4.83819252898027
"AABR07042611.1",3.90326176077318,0,3.59042219714693,6.50310123999709
"AABR07042821.1",9.008093884138,3.14013047931817,9.32178929078142,6.5369399425338
"AABR07043098.1",0.393001058906157,0,1.12527364313551,3.69548564541019
"AABR07043169.1",1.35252176406957,0,2.65348762289574,0
"AABR07043190.1",1.682490021459,0,2.88149410811879,0
"AABR07043347.1",3.83161342444328,4.20964153180629,4.46814534788377,7.20872252884382
"AABR07043389.1",1.88015031664298,0,3.00451218117311,0
"AABR07043421.1",3.84484775195754,0,4.32475562088804,3.72369900809427
"AABR07043445.1",1.45713256517806,1.03578164417086,1.48318781240163,3.73797186740606
"AABR07043453.1",1.93870531509311,0,2.20647160088591,6.16107277755526
"AABR07043510.1",3.51732111279353,0,4.28884865527439,6.1686215825505
"AABR07044362.1",1.26738463437014,0,1.35311009609713,3.04629925165074
"AABR07044362.4",1.26549571015963,0,1.49558641307562,5.53832446598485
"AABR07044366.1",3.7172171765584,0,4.02533866072919,6.07217507657819
"AABR07044925.1",2.42184756578602,0.211682629911371,2.69728348793523,2.71632597409193
"AABR07045307.1",5.14415658377282,5.26268891741797,5.08376134793293,7.30322974767816
"AABR07046628.1",0.571693020324808,0,1.33852644464109,6.55200329229189
"AABR07047011.1",2.0806929935062,0,1.92275236095528,4.50059898482662
"AABR07047219.1",0,0,1.15640375708411,6.24072709725164
"AABR07047771.1",2.21800769721296,1.38854032356847,1.90660806825676,4.32315099974619
"AABR07047789.1",1.97467936967264,0,2.79478133261738,3.15384337645531
"AABR07048228.1",1.56479832301357,2.08239641038285,1.87919354582189,2.87512957598437
"AABR07048305.1",1.90155523563005,0,3.26349677948299,0
"AABR07048698.1",2.06593878243262,2.54930701927153,2.57908785348284,2.87535521099035
"AABR07049223.1",1.33781833103781,0,2.32274173402276,0
"AABR07049554.1",1.82625212652392,0,3.17082901660732,0
"AABR07049579.2",1.88079089338998,0,2.79408104740412,0
"AABR07049695.3",2.74830126359872,0,2.11043530040079,5.32172899098541
"AABR07049755.1",1.88125025944927,0,1.70834525920058,3.99886704017325
"AABR07049769.2",1.50478308791593,0,3.53529794365811,0
"AABR07049773.2",5.23513382358629,0,5.68469365283454,7.19793523366572
"AABR07050545.1",1.35850065927944,0,3.0944303599903,0
"AABR07051177.1",2.7909467061216,0,3.40611693674886,5.44803948513363
"AABR07051376.2",1.01822204667563,0,1.76054392003738,0
"AABR07051787.1",2.66322442431871,0,2.60841281672285,5.20517030032011
"AABR07051947.1",7.24868555512696,0,8.037007188333,0
"AABR07052519.1",1.06733105329606,1.98770154834956,1.10314139213572,5.16422768029286
"AABR07052897.1",3.37200360610039,0,4.72723148952224,0
"AABR07052897.2",4.26242170936151,0,4.88438265287781,7.1380191647516
"AABR07053136.1",1.11366894619495,0,3.05648702427361,0
"AABR07053179.1",2.31767243412771,2.25590428689729,2.71570490296434,3.77402482366594
"AABR07053500.2",1.3703033643604,0,1.24254332684511,1.66599387365529
"AABR07053681.1",1.84345815081183,0,2.91776593980731,3.20737043674109
"AABR07053687.1",1.72966135384721,0,1.69625537367069,2.39615455143496
"AABR07053749.2",3.30910525103819,0,4.05572160746516,5.15865159440563
"AABR07054266.1",1.67274220188118,0,1.60339337858279,5.56729728950545
"AABR07054400.1",3.83098948901013,0,3.90384942427886,1.08146843555723
"AABR07054578.1",4.36187946597141,0,4.54738070725969,8.95937479709711
"AABR07055776.1",1.53265410545383,0,1.40789042573882,5.36309489394145
"AABR07055917.1",3.96423169953234,0,4.95298503723376,6.89283851611636
"AABR07055919.1",3.84569898499525,0,4.78962728126897,5.20823243692657
"AABR07055919.2",3.38396305993324,0,4.22523883093674,8.5712869274906
"AABR07056422.1",1.06135633073506,0,1.71294140183723,0
"AABR07056730.1",0.855171844439038,0.314235940484117,1.31707971617652,3.26001553422
"AABR07056845.1",4.01596700614726,0,4.73343469785782,8.82575263362542
"AABR07057190.1",7.23965047430131,0,7.63678807961571,6.62184968330289
"AABR07057491.1",2.46566711952763,0,2.25185044669051,5.80306170114701
"AABR07057495.1",1.09738786104701,0,1.21525572303317,1.81065720158995
"AABR07057961.1",2.35012232547796,3.7120815012409,2.81824642170561,6.17259198669357
"AABR07058158.1",1.90813867797712,0,2.50121606238254,1.07579814826406
"AABR07058410.1",1.61800015474118,0,1.05969411136783,6.06278544266291
"AABR07058464.1",4.66694548777541,0,4.65558474687967,10.2353692531834
"AABR07058699.2",7.44611866820804,0,8.95699738291626,0
"AABR07058788.4",1.30834668935879,0,2.06355420830444,3.36359564032696
"AABR07058884.2",1.89900819756041,0,2.73974017567644,5.09621656600102
"AABR07058886.1",1.70358701895472,0,2.42688111591358,4.41665557001698
"AABR07058976.1",7.95903939729128,0,7.24492920949415,12.8035337822518
"AABR07058998.1",0.632027380242998,0,1.15063924094676,4.28691709814692
"AABR07059168.2",1.90996160707686,0,1.9722167273285,3.12281995632108
"AABR07059243.1",1.21911541670745,0,2.95171998918883,0
"AABR07059663.1",2.71231047562401,0,2.64167568199815,6.43373046946283
"AABR07059891.1",5.10617986502033,0,5.00706497526772,10.9736931960164
"AABR07060133.1",1.46774250556737,0,1.6105291732915,0.935360597515876
"AABR07060519.1",0.901379917236729,0,1.34441689100064,1.04407532777335
"AABR07060588.2",1.89370762710076,0,3.25389107612516,0
"AABR07061378.1",6.7146124968235,0,7.24394973018147,11.0357296932138
"AABR07061825.2",1.70219905587076,0,3.76543312374366,0
"AABR07061902.1",3.7391657251485,0,3.50969799578333,5.88830950893226
"AABR07062799.1",1.44861448676373,0,3.04446268988241,0
"AABR07062799.2",1.43450657278018,0,2.30055502614714,2.41537961109779
"AABR07063829.2",3.63896109578953,0,3.88630561590068,6.35777784966162
"AABR07063893.1",3.14418026464137,2.84785341424423,3.45936292811001,4.38335290678961
"AABR07064253.1",1.06733105329606,0.622256773365661,1.17159311212935,2.87535521099035
"AABR07064257.1",4.00450940733423,4.08566025427326,4.05624796252433,6.82874826739921
"AABR07064590.1",2.87795268593548,3.22726625655008,1.81501329369784,5.07763770669167
"AABR07064804.1",1.26569165495261,0,1.35688021184268,1.54354675297146
"AABR07064873.1",1.26591694568094,0,1.32320593014142,0.647995595613446
"AABR07064980.1",1.10632954786934,0,1.77264469506238,0
"AABR07065406.1",6.9423795739091,0,7.22408588823503,8.02503622076126
"AABR07065406.2",2.84633410600345,5.27489605646133,2.87214541868091,7.40203104971057
"AABR07065438.1",6.05101833495393,0,6.80354503606809,6.24986302706027
"AABR07065485.1",1.11233330340438,1.388378841125,1.12632138243629,2.87535521099035
"AABR07065602.1",1.65858415065502,0,0.830299449300445,1.87735864239998
"AABR07065740.1",2.19049003971853,0,3.33243012879204,0
"AABR07066180.1",3.36603000074271,0,3.14508018488662,4.05236565847741
"AABR07066416.1",0.60729938610465,0,1.11483584752278,3.75384003988443
"AABR07066693.1",1.75883732480115,0,2.01940847011788,5.6885856948419
"AABR07066820.1",1.16579445968093,0,1.93505355586044,0
"AABR07066944.1",1.47049366100864,0,2.31257516625748,5.56865069916703
"AABR07068127.1",6.63311730786172,0,7.74064566087979,6.71037091660157
"AABR07068161.1",3.39368872887138,0,3.06394895882909,1.2322487523245
"AABR07068222.1",1.15195640349587,0,2.45500734410345,0
"AABR07068272.1",1.15903818386733,0,1.52771548215064,1.42086860436259
"AABR07068285.2",0.953758781702914,0,1.39867196397708,5.92174650977905
"AABR07068351.1",1.98698985300856,0,2.056795167489,3.06709713197989
"AABR07068705.1",1.87364466567233,0,2.83670466800868,4.16640818181037
"AABR07069219.1",3.7858560230184,0,2.16544806251515,4.66803809661704
"AABR07069227.1",2.18915928006787,0,3.09465919271157,0
"AABR07069282.1",2.52284999521466,0,3.60635139114914,0
"AABR07069840.1",1.29343048986181,0,2.15292455868842,4.28305959500337
"AABR07070270.1",1.84566545972126,0,2.78470155026002,0
"AABR07070796.1",2.88766127954136,0,2.88056354880254,6.98101843735163
"AABR07070926.1",1.0179951256783,0,1.05268189230445,6.04947997951926
"AABR07071440.1",1.59193474789586,0,3.12791701482461,0
"AABR07071813.1",1.38065841569633,0,2.03906921398164,0
"AABR07071814.1",1.78421106356582,0,3.11859489316521,0
"AABR07071851.2",0.242174707489753,1.60766819091078,0.495228088982897,3.03900042075261
"AABR07071891.1",3.06431979291272,7.79636479212584,4.23145489044072,7.56208113713813
"AABR07072108.1",0.946154060929586,3.95903700942532,1.29685096901241,4.78334477580193
"AABR07072639.2",2.45187881287245,0,2.63387782460068,6.00516487455855
"AABR07072748.2",1.62443350603578,0,2.91649005103585,0
"AABR07073038.1",6.46001148030053,0,5.6547961478107,5.07501855893217
"AABR07073038.2",1.9504562583162,0,2.68915037654178,0
"AABR07073453.1",1.52375010893567,0,1.54922966702749,2.18420830199818
"AC080157.1",1.38224291519346,1.75905618942792,1.32450165751412,2.85362694132235
"AC091336.1",1.06583079132356,3.98192098151528,0.967129697221647,8.44662070282775
"AC094053.1",2.43551049564504,0,2.72818596589395,3.05660622674659
"AC094217.1",5.40721397838523,10.4667571811747,6.04269819701067,13.1532274660917
"AC096239.2",6.29062776673684,0,5.67895852008728,9.42464162595794
"AC096473.3",2.01198628529052,0,1.93698435031988,3.71603093049837
"AC097784.1",5.09046451253599,0,5.60290192418632,7.40393751484195
"AC098008.5",5.88759479912968,5.61688380454352,5.69582758510584,8.14716116725229
"AC098750.2",1.50578737655568,0,2.5749086780296,4.70530595139535
"AC102976.1",5.69953507491165,5.60529419797721,5.58451380911271,8.26047465040045
"AC105662.2",2.81927427714432,0,0.634233775247342,5.680432111422
"AC106663.2",7.90487663810244,0,8.74407070734645,0
"AC107331.2",0.734630769773772,1.05558600347249,0.572524377063045,2.87535521099035
"AC107531.3",0.804273396308325,1.12110357733332,1.07953453021109,2.42256834930415
"AC109048.1",1.33068952205846,0,1.22348625627676,2.6134801252175
"AC109942.1",3.38164777753031,0,3.91649289325728,6.33893610503228
"AC111632.2",3.79974747188059,3.7212257784164,4.14222484633967,5.06849268094064
"AC112531.2",4.01072481695201,4.03122353546226,4.51023719669018,7.50302842547406
"AC112624.1",6.71540236064093,6.98234471776808,6.97505571813639,9.46368531351232
"AC115509.1",3.56225339599072,2.6604836365486,3.84727693077834,5.98985352549012
"AC118772.2",2.25543136599759,5.89849315651042,2.81154438345818,5.99239380131525
"AC119015.4",1.80146059075425,7.43135890981667,3.24290478460907,6.90250473862442
"AC119762.3",2.18915443184514,0,2.57903177006514,5.18591087958363
"AC120486.3",1.97396944301356,0,2.9546359391024,0
"AC121204.4",1.19597987925533,0,1.88991437247683,0
"AC123251.1",4.67791277432015,5.50447597759773,5.16243252929821,6.92367690916222
"AC123253.2",2.69593815506401,2.08299522260742,2.79019091089534,5.03124853642514
"AC125920.1",1.62720797424453,0,3.02079119265934,0
"AC126572.1",4.51361560607899,0,4.37479748616078,6.81258122908973
"AC126572.6",1.88593344796073,0,2.73358014763455,0
"AC126572.7",2.87456678715057,0,3.00253493956303,4.5737724151225
"AC127076.1",2.30110186763561,3.0161866469848,2.79640002988238,5.41493870685424
"AC127189.1",1.51455278977576,3.79998870758633,2.44595595703213,6.67659685504685
"AC128059.1",3.11124966524626,0,1.44974595997828,5.33722763135617
"AC128207.1",4.9473098864882,0,4.414809645626,7.82624715201256
"AC128394.2",0.231055786271813,1.43765044868899,0.501176077333917,3.81525871956653
"AC128394.3",0.14924092877051,1.15422396509132,0.425110433486959,2.88789418376432
"AC128759.2",0,3.15618826549677,0,4.60016169512381
"AC128960.1",13.4630511000955,0,13.8055888547992,13.5566659605984
"AC129753.2",1.37523915284607,0,2.94166414563635,0
"AC130391.5",4.08245487668204,0,5.67588016272532,7.99211923430401
"AC130741.1",1.01833554667809,0,1.77335812631605,0
"AC132740.1",6.53581925711936,7.01792999093825,6.99913690654868,9.02384226958047
"AC134024.2",1.21935394514413,0,1.9201297306816,0
"AC134651.1",1.12613110613822,0,2.41644553934418,0
"AC135026.1",0.39623990380997,1.66075640246902,0.412800941218276,5.40209697154657
"AC136053.1",0.304033691723934,1.25442424818669,0.815541414258456,2.34237716756678
"AC141334.2",0.371467949623436,2.19465002838488,0.106946571932739,3.90841302238507
"AC141489.1",8.35089963735376,0,9.00120392580157,0
"AC229945.1",2.3150136240494,2.32222568290544,2.75552819070858,3.85147506385024
"AY172581.2",9.17474305129487,0,8.08878804951567,11.0082039134125
"AY172581.24",17.2205768802764,0,18.0233376654364,10.9539595713055
"AY172581.9",17.6433144030679,0,16.8710630627866,14.2107511100129
"Aacs",2.72546394499671,0,2.56469741168878,1.77596086385858
"Aak1",1.75748598080969,0,1.7641637789153,1.8069367923127
"Aamp",5.72061471290017,0,5.11758120758383,3.70774993545242
"Aar2",2.6885860496417,0,2.58149977635631,1.33994700604971
"Aars",4.7957839977082,0,4.81359673988077,5.82310518211289
"Aasdh",1.48634101813028,0,1.65908497766106,3.35240789171234
"Aasdhppt",3.51174828324839,0,3.61406426944374,2.08434106533659
"Abcb8",1.68831488087899,0,1.82297479895317,1.69305677170605
"Abcb9",1.05209507740585,0,0.874072485987027,2.32727038771431
"Abcc4",0.950348597492604,0,1.21295908420031,1.89788187008973
"Abcd1",1.2024937536973,0,0.604070434028157,1.35205510463796
"Abcd2",1.15427250541267,0,2.06418123847165,0
"Abce1",4.7322446359264,0,5.33142198630534,4.37091602427346
"Abcf1",4.59359237509967,0,4.70782927063046,3.18934458550598
"Abcf2",3.86065013574062,0,4.23844349623242,2.69530886736322
"Abcf3",3.39238895343554,0,3.27253868428234,2.80036541995914
"Abhd13",2.17029882940039,0,2.56102809182957,1.74924529286441
"Abhd14a",1.26288957648325,0,1.91293690242993,0
"Abhd14b",3.63204222027422,0,3.80172373190102,3.27339599247335
"Abhd16a",2.50429022294127,0,2.11156307441203,3.91888264686304
"Abhd18",0.401537350310684,0,1.00649632500961,1.15399790508067
"Abhd4",3.72447842221472,0,2.91918414207836,1.97737552120382
"Abhd5",1.94167198744217,0,1.59426199502794,1.16253261117067
"Abi1",2.5449912368254,0,2.72264490241098,3.38381115473539
"Abi2",2.92900064794743,0,3.54612407155797,6.62677900855696
"Abracl",3.82056460413278,8.01390175692216,3.48045313442663,10.8199899653048
"Abraxas1",1.88725470221681,0,2.54603174372307,0
