"","M_PSVZ_GSM2652134","M_PSVZ_GSM2652135","M_PSVZ_GSM2652136","M_QSVZ_GSM2652126","M_QSVZ_GSM2652127","M_QSVZ_GSM2652129"
"Mogs",3.66296501272243,4.60486205815886,3.89077093024524,5.35755200461808,6.1931146288142,4.6724253419715
"Bnip2",10.4255656051653,10.6963880142599,8.58057264065677,9.52796564113395,7.4757334309664,10.8871571375214
"Cpox",4.94641895979516,6.51832530769087,8.21107710810861,8.42136357780378,9.32004836166914,7.02974734339405
"Cdk20",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Hmgn1",13.1318301723506,13.2098594726101,13.2309210881379,11.0455890392973,10.7844303674846,8.56573678802338
"Slc30a5",7.61593610431729,5.72565028093837,7.18982455888002,7.53008114944055,8.30225811474723,6.69348695749933
"Mageh1",6.75042785397277,9.15608307628868,7.08569374839728,10.6069449270662,10.6904345563951,8.96914665185285
"Lima1",11.3749941653556,12.0208642224381,9.83591881231434,7.83920378809694,7.15312975889933,9.54834028767615
"Idh3a",7.60856285978006,5.57994442595453,5.10153802646206,7.24158598656976,3.96962635095648,2.8073549220576
"Parp1",10.142319828491,11.1039434298916,8.98868468677217,6.00749453654692,6.16992500144231,4.84966572691557
"Glrb",7.50117372430615,6.98489310760979,10.043483039416,11.0900021176618,11.9342130087345,11.6084088491003
"Chrac1",8.95468100551688,5.76818432477693,5.74146698640115,6.25424128737579,4.93073733756289,7.35901741362258
"Cstb",11.5077946401987,11.2467900727834,9.5258470261775,11.634886661138,10.843921051289,11.6999338770036
"Atp6v1a",10.7800612503131,9.97154355395077,11.1303560516102,10.7058483435089,10.2327207079649,10.4210128557792
"U2af1",10.3548003443506,9.5114232337315,9.2126990251326,7.02236781302845,7.06608919045777,7.8008998999203
"Ctdspl",5.94251450533924,7.3279268355088,3.77258950389693,7.89077093024524,6.54946381949977,8.40372218605101
"Ogfr",4.99246632731459,6.80950019388916,4.77258950389693,6.26990588253908,5.07324898203064,6.18652696877944
"Ccnf",4.33390073655344,8.8491444278888,2.32192809488736,2.32192809488736,2.32192809488736,2.32192809488736
"Aebp1",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Pate4",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Fibp",5.32192809488736,7.92629599478111,7.21755386440007,5.63903917347695,7.19475685442225,6.25738784269265
"Znrd1",9.17990909001493,9.54994506541769,8.86830813328947,8.41855541138745,6.47302922203802,7.99670885785699
"Cask",8.25817341039019,8.14974711950468,7.39088546728563,6.76155123244448,8.20945336562895,7.95903594941339
"Nefm",2.58496250072116,2.58496250072116,2.58496250072116,6.05528243550119,2.58496250072116,2.58496250072116
"Dctn1",7.50117372430615,6.82336724004624,7.49718654063272,8.05799172275918,6.11894107272351,9.49851682661069
"Fxr2",5.03708931873522,6.2667865406949,6.03342300153745,4.85798099512757,5.07324898203064,5.18982455888002
"Pmel",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Abcb6",3.66296501272243,4.1963972128035,5.28540221886225,6.44846050081629,5.02974734339405,8.43114933749936
"Atp5k",11.5282913059301,11.5203322082403,12.6906891699645,11.277384274063,10.6636322235135,10.9878561298895
"Acsl1",2.58496250072116,3.64385618977472,2.8073549220576,6.13271392234524,2.8073549220576,2.8073549220576
"H2-DMa",2.32192809488736,2.32192809488736,2.58496250072116,2.32192809488736,2.32192809488736,2.32192809488736
"Zfp36l1",7.42206476617281,7.19803570819926,7.61593610431729,6.90889294851967,8.74763355706806,8.01541505238669
"Casq2",2.8073549220576,2.8073549220576,2.8073549220576,3.64385618977472,2.8073549220576,2.8073549220576
"Syt5",2.58496250072116,2.58496250072116,2.58496250072116,5.02236781302845,2.58496250072116,2.58496250072116
"Xpc",2.8073549220576,5.44294349584873,2.58496250072116,2.8073549220576,7.54946381949977,2.8073549220576
"Cyp51",4.33390073655344,5.5077946401987,7.47031993478003,3.75488750216347,7.17326071400557,5.98109153744994
"Ccne2",5.03708931873522,6.6558288314408,4.23521646169403,7.29462074889163,4.33390073655344,2.58496250072116
"Tnni3",2.58496250072116,2.58496250072116,2.58496250072116,3.34577483684173,2.58496250072116,2.58496250072116
"Id2",9.22078137143046,7.19803570819926,5.4757334309664,12.0193590631561,11.1227201660367,12.0458733982301
"Extl2",7.58120058192496,7.56732234158543,8.3937479583852,9.5980525001616,9.78217919383121,8.99506046703272
"Fbln1",7.33390073655344,5.72565028093837,5.74146698640115,5.8073549220576,6,5.53915881110803
"Ptprm",6.25738784269265,6.07681559705083,4.95806931953408,7.35901741362258,6.69348695749933,8.74651432113846
"Gpr34",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.8073549220576
"Ropn1",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Myo10",12.1641212734183,11.0515488384404,10.1838421157346,11.3360415792922,11.4674357313504,11.4651412198601
"Tbx2",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Ilf3",9.78749449969676,9.24079133216196,10.0306671362469,7.21916852046216,5.02974734339405,6.52356195605701
"Ranbp1",12.53036569265,12.6834698459104,12.4947930963465,5.95806931953408,6.40372218605101,8.77066389291676
"Dhdds",5.63903917347695,5.66770293172909,7.36777874646533,6.2126990251326,5.4093909361377,6.57490883605723
"Arl2",8.9616908469338,4.50250034052918,4.41503749927884,7.15650448567999,5.4093909361377,4.60486205815886
"Map6",6.09451759878429,3.05889368905357,3.24792751344359,7.89077093024524,5.54432051622381,5.66770293172909
"Rprm",2.8073549220576,2.58496250072116,6.10852445677817,2.58496250072116,2.8073549220576,2.8073549220576
"Pten",8.99764995054586,9.41732511767992,8.94006884440284,7.59370235028532,9.09011241966429,8.73329784299126
"Ndnl2",2.58496250072116,5.17658873172332,3.64385618977472,2.58496250072116,2.58496250072116,2.58496250072116
"Gna13",10.3824439035906,9.85239946072327,10.1937306825027,11.5468944598876,10.142319828491,11.0705682224345
"Mt1",11.8898208094455,11.3967831449134,10.2802874713954,13.5492632529786,13.7417303047762,13.6004356314493
"Gamt",8.99293833616581,5.5077946401987,5.76818432477693,8.95661815927001,7.73131903102506,7.65702064897317
"Mcg1038069",12.4840256512904,11.3146776460436,11.0913251854267,9.27029532647204,8.70908381255034,10.3478058918198
"Ddi2",2.58496250072116,5.98109153744994,2.58496250072116,5.94251450533924,2.58496250072116,2.58496250072116
"Adamts5",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,3
"Rrad",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Cr1l",8.12627426707263,9.39571263160121,8.56256044362959,10.3748583588596,9.19967234483636,10.4951888088929
"Actl6b",2.32192809488736,2.32192809488736,2.32192809488736,2.58496250072116,2.32192809488736,2.32192809488736
"Nfic",5.44294349584873,4.65344223860392,2.58496250072116,2.58496250072116,6.91288933622996,5.63903917347695
"Tfeb",2.8073549220576,2.8073549220576,3.64385618977472,6.26990588253908,5.16992500144231,3.48112668973662
"Fam129a",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Ndel1",7.14805282096481,6.6558288314408,4.84966572691557,6.44846050081629,8.32867492732795,4.96193195916648
"Yy1",9.41820400594401,11.2408410108879,9.27844945822048,8.88009366711002,8.30225811474723,8.40372218605101
"Thbs2",2.58496250072116,2.32192809488736,2.58496250072116,2.32192809488736,2.58496250072116,2.58496250072116
"Rhog",4.41503749927884,4.14295795384204,5.88264304936184,5.55458885167764,6.876516946565,6.54174197212203
"Ampd3",6.76155123244448,6.67006606909757,8.58683978796183,7.58120058192496,6.48917896203135,8.95225589981744
"Mxd4",6.48917896203135,6.4374053123073,6.52356195605701,6.55458885167764,6.72109918870718,8.1093953865003
"Atxn10",10.539158811108,10.9058257141719,10.130999489534,10.9785913019689,11.1388050848568,11.3517674439599
"Cs",11.3936585914548,10.7957691119618,11.2554712274671,10.9968265280207,11.0214427119766,10.4527560290325
"Hspe1",9.66252003403976,9.78654191132218,10.5021688008194,8.23441829014344,7.7714894695006,9.28732760956694
"Myl4",2.58496250072116,3.8073549220576,6.84339767198314,2.8073549220576,2.8073549220576,2.8073549220576
"Pias1",5.71881824745595,6.92876509523128,8.70101760520706,8.09890936790145,6.16992500144231,8.43532300012349
"Lep",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Rab3b",3.32192809488736,2.8073549220576,4.05889368905357,3.64385618977472,2.8073549220576,2.8073549220576
"Skiv2l",2.8073549220576,3,5.88264304936184,3,2.8073549220576,3
"Odf1",2.58496250072116,2.58496250072116,2.8073549220576,2.58496250072116,2.8073549220576,2.58496250072116
"Ecel1",6.95031287589965,7.46488604872941,2.8073549220576,2.58496250072116,2.58496250072116,2.58496250072116
"Tmem45a",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Krt6b",2.32192809488736,2.32192809488736,2.32192809488736,2.32192809488736,2.32192809488736,2.32192809488736
"Rab3a",4.59494658929378,3.98489310760979,4.49185309632967,8.1955772667508,4.41503749927884,5.13613668798603
"Cdk5",2.58496250072116,2.58496250072116,2.58496250072116,3.08746284125034,2.58496250072116,3.22239242133645
"Tceb3",5.98109153744994,7.05166211982249,7.56605403817109,3.34577483684173,5.12928301694497,5.05166211982249
"Ctnnd2",11.4144209817464,11.4969369753951,12.2039087381228,12.2984444856672,12.8913407025223,12.9701658218632
"Ap3s1",9.50382573799575,9.82416320974416,9.66444728454797,9.64940588903521,9.93982405013045,9.60424433387587
"Nkain4",10.6905800553656,5.88671271367089,4.8988532765431,11.1066174630367,10.759194679848,12.6143647705539
"Mmp15",2.58496250072116,2.58496250072116,2.32192809488736,2.32192809488736,2.32192809488736,2.32192809488736
"Casq1",2.32192809488736,2.32192809488736,2.32192809488736,2.32192809488736,2.32192809488736,2.32192809488736
"Zfp143",6.1931146288142,5.54432051622381,3,2.8073549220576,2.8073549220576,6.71881824745595
"Rasgrf1",2.58496250072116,2.58496250072116,2.58496250072116,5.87856187255002,2.58496250072116,2.58496250072116
"Serpinb9",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Wnt5b",3,3,3,2.8073549220576,3,3
"Rnase4",3.1963972128035,2.8073549220576,2.8073549220576,3.22239242133645,2.8073549220576,2.8073549220576
"Uox",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Ppp1r1a",8.2667865406949,5.66770293172909,5.24792751344359,7.76928688122408,5.16992500144231,5.09451759878429
"C1qtnf3",2.8073549220576,2.8073549220576,2.8073549220576,2.8073549220576,2.8073549220576,2.8073549220576
"Etv1",5.20294005867028,6.22881869049588,6.49185309632967,7.62814171892075,8.04894090862736,6.74819284958946
"Arpp19",12.3608470841797,11.8157835441282,11.7538435083116,10.4807902010958,11.1624437818115,9.43323767809207
"Igf2bp3",5.28540221886225,4.8073549220576,4.95806931953408,4.81591693556103,5.36923380966572,6.25738784269265
"Hk2",7.53980503510132,3.75488750216347,7.28694273693803,3,3,3.34577483684173
"Rpl7a",13.1071080736616,12.9898675146165,12.5939357268528,11.1843588218183,11.9902812753603,11.5004269662525
"Bloc1s1",10.7791721542869,10.2792236439331,9.71995916886052,10.3049216695817,9.64925617751731,11.0911047583765
"Map4k4",11.7838849508945,11.7233765294183,12.1130909834424,9.45635441510829,8.73245011304371,9.94031359714597
"Wdr54",3.66296501272243,3.56478461878353,3.89077093024524,3.56478461878353,3.87446911791614,3.75488750216347
"Gm10058",2.8073549220576,2.8073549220576,3,2.8073549220576,3,3
"Ppap2a",2.58496250072116,5.17658873172332,2.58496250072116,6.70965824817047,5.63903917347695,8.52094600785
"Ranbp2",8.39874369193819,9.06541613467655,8.8318350268849,8.27689983933799,9.18941277208091,6.16992500144231
"Nos3",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.8073549220576,2.58496250072116
"Rpl41",14.5052843381076,14.582720245614,14.4105948895164,13.6163765371075,13.3816556010094,13.6728672764338
"Rev1",3,6.2667865406949,3.24792751344359,8.75488750216347,3.75488750216347,3.34577483684173
"Ly6h",2.58496250072116,4.1963972128035,2.58496250072116,3.75488750216347,2.58496250072116,2.8073549220576
"Mmp16",4.76376565350992,5.85798099512757,5.05889368905357,4.65344223860392,5.02974734339405,7.97154355395077
"Mkks",6.05528243550119,9.5258470261775,3.24792751344359,7.50117372430615,6.92679015304622,7.02974734339405
"Fam111a",7.94739342456769,9.24317398347295,9.26951633345047,2.58496250072116,5.44294349584873,2.58496250072116
"Shroom3",8.49718654063271,8.70130646195862,3.77258950389693,3,3.24792751344359,3.22239242133645
"Rad50",7.64745842645492,7.20782779357991,3.4594316186373,3.84130225398094,3,4.26052755022322
"Ahr",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Ctsw",2.32192809488736,2.32192809488736,2.32192809488736,2.58496250072116,2.32192809488736,2.32192809488736
"1700020D05Rik",2.8073549220576,2.58496250072116,2.8073549220576,2.8073549220576,2.8073549220576,2.8073549220576
"Vsig2",2.32192809488736,2.32192809488736,2.32192809488736,2.32192809488736,2.58496250072116,2.32192809488736
"Ache",2.32192809488736,2.32192809488736,2.58496250072116,2.32192809488736,2.58496250072116,2.58496250072116
"Dmtf1",8.11980573864144,7.48784003382305,8.37757206279012,8.13185696060879,8.73752903687631,8.11374216604919
"Rassf5",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Calcb",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Pcdhb9",3.56478461878353,4.84966572691557,2.58496250072116,6.87446911791614,3.24792751344359,4.48112668973662
"Dok5",4.1963972128035,4.33390073655344,4.65344223860392,3.64385618977472,5.54432051622381,5.22881869049588
"Cdc42ep3",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Moxd1",2.32192809488736,2.32192809488736,2.32192809488736,2.32192809488736,2.32192809488736,2.32192809488736
"Sh3bgr",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Hfe",2.58496250072116,2.58496250072116,2.58496250072116,4.1963972128035,2.58496250072116,2.58496250072116
"Mga",7.59991284218713,7.44708322620965,8.90237511448603,4.8988532765431,8.73245011304371,8.91786930334559
"Ring1",2.8073549220576,6.11200502551313,4.84966572691557,6.40087943628218,3,8.42696356558565
"Slc7a2",7.29462074889163,9.2252074369435,7.63843591399047,11.326616740681,12.6799931619889,12.7052363837794
"Cntn6",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Adipoq",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Cryga",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.8073549220576
"Cep70",8.39660478118186,6.67006606909757,7.66296501272243,4.65344223860392,3,3
"Sgca",2.32192809488736,2.32192809488736,2.32192809488736,2.32192809488736,2.32192809488736,2.32192809488736
"Ptch2",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Rasl2-9",2.8073549220576,2.8073549220576,3,2.8073549220576,2.8073549220576,2.8073549220576
"Prl5a1",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Plcz1",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Camk2d",3.32192809488736,3.22239242133645,5.82866542830302,5.22881869049588,8.40407713624123,6.78463484555752
"Gm15453",12.6416378443223,12.5591778975402,12.6860262624578,10.3422599020035,10.7629356438749,10.2108742402125
"Lgals8",5.44294349584873,6.33687843635333,7.60733031374961,7.50117372430615,6.26052755022322,6.8475793996671
"Orc1",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Rab10",12.0629455735607,11.7567647894041,11.6717621863446,11.6976915890053,12.53036569265,12.2312711900718
"Pcmt1",5.08746284125034,9.5372184005386,10.8422848601266,9.73131903102506,10.7080779995236,5.39803107397315
"Cblc",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.8073549220576,2.58496250072116
"Krt15",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Serpinb9b",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Ebag9",8.62509998251907,9.27087929532878,8.03342300153745,7.61960864352805,8.08834657484054,6.7987417917529
"Rnd2",5.53915881110803,7.53073145147586,5.24792751344359,10.0982514542133,9.94422400452973,9.62174664863749
"Naalad2",5.56985560833095,2.58496250072116,6.32192809488736,2.58496250072116,7.63903917347695,2.58496250072116
"Sprr1b",2.8073549220576,2.8073549220576,2.8073549220576,2.8073549220576,2.8073549220576,2.8073549220576
"Prkd1",2.8073549220576,6.82336724004624,5.01495034146597,7.13271392234524,4.16992500144231,4.75042785397277
"Crygb",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Smarce1",12.9915513704756,12.8873475629841,12.9582506119767,10.760997095683,7.05347341326932,8.10503547069829
"Dgat2",2.8073549220576,2.8073549220576,2.8073549220576,2.8073549220576,3.24792751344359,2.8073549220576
"Ctr9",5.58996318177952,6.1931146288142,5.85798099512757,4.05889368905357,7.15312975889933,5.18982455888002
"Gm10334",2.58496250072116,2.58496250072116,2.8073549220576,2.58496250072116,2.8073549220576,2.58496250072116
"Irak1bp1",3,4.33390073655344,6.14974711950468,3.22239242133645,2.8073549220576,2.8073549220576
"Exoc4",7.90789211945359,9.76514794262677,10.3791978383792,10.2387032794277,9.61930295541569,8.09890936790145
"Nras",8.30795972290943,7.31891934501502,8.29308841200738,3.75488750216347,6.72109918870718,6.35167543828141
"Toporsl",2.58496250072116,2.58496250072116,2.8073549220576,2.58496250072116,2.58496250072116,2.58496250072116
"Sptlc1",7.29462074889163,7.56224242422107,8.40726776424473,8.25660184700942,11.4400905249505,7.60733031374961
"Sub1",4.99246632731459,4.60486205815886,4.41503749927884,3.64385618977472,4.16992500144231,4.05889368905357
"Ttyh1",11.759714838629,10.8320328957733,10.8776675740679,14.1416282073648,13.8241632097442,13.866168101329
"Jarid2",5.08746284125034,3.05889368905357,2.8073549220576,3.34577483684173,6.14635653030391,2.8073549220576
"Alox12",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Zap70",2.32192809488736,2.32192809488736,2.58496250072116,2.32192809488736,2.32192809488736,2.32192809488736
"Azin1",8.08834657484054,9.41274624773969,9.23381937155425,4.05889368905357,6.60238957247934,5.01495034146597
"Gyk",2.58496250072116,2.58496250072116,2.58496250072116,2.8073549220576,2.8073549220576,2.8073549220576
"Pmepa1",4.81591693556103,4.44846050081629,5.82866542830302,6.5104345220714,5.02974734339405,4.55458885167764
"Pik3cg",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Wdr46",6.80413102118332,7.50911518495075,8.26131141062875,6.90889294851967,2.8073549220576,3.34577483684173
"Cacna1h",2.58496250072116,2.58496250072116,2.8073549220576,2.8073549220576,2.8073549220576,2.8073549220576
"Pnck",6.48917896203135,3.32192809488736,3.64385618977472,3.34577483684173,3.58496250072116,6.54174197212203
"Ube2i",12.5126581712117,12.6143647705539,12.2997327128253,9.63117705570398,9.96674576089953,11.5714366441504
"Acp1",9.17990909001493,9.82535634147933,9.29576893442051,7.72337652941825,6.07681559705083,8.02144271197663
"Ap3s2",7.68299458368168,7.7267858142838,6.5104345220714,4.14295795384204,3.4374053123073,7.26522433692462
"Nup50",8.61286849729104,8.99953029625472,5.32192809488736,3.98489310760979,5.36923380966572,6.12928301694497
"Isl1",2.58496250072116,2.58496250072116,5.74146698640115,2.58496250072116,2.58496250072116,2.58496250072116
"Tnk1",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"1700001K19Rik",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,3.24792751344359,2.58496250072116
"Stra6",8.2667865406949,2.58496250072116,2.58496250072116,5.41503749927884,2.58496250072116,2.58496250072116
"Mak",2.32192809488736,2.32192809488736,2.58496250072116,2.32192809488736,2.58496250072116,2.58496250072116
"Speer4a",2.8073549220576,2.58496250072116,2.8073549220576,2.58496250072116,2.8073549220576,2.8073549220576
"Nme5",3,3,3,3,5.97918698926458,3
"Inha",2.32192809488736,2.32192809488736,2.32192809488736,4.65344223860392,2.32192809488736,2.32192809488736
"Pcdhb10",6.30073387261824,5.06608919045777,4.84966572691557,5.71424551766612,2.58496250072116,4.6724253419715
"Limd1",5.24158598656976,8.54141932982149,2.58496250072116,7.10328780841202,6.03342300153745,2.58496250072116
"Poldip2",9.34225990200349,9.49218701486858,7.15143943059713,7.73131903102506,7.29001884693262,6.57490883605723
"Fjx1",4.12928301694497,6.03342300153745,4.70965824817047,10.1420006599397,10.5161103829614,11.3705057872387
"Foxq1",2.58496250072116,4.14295795384204,2.58496250072116,3.22239242133645,3.24792751344359,2.58496250072116
"Ranbp9",10.1653257668705,10.8726748802706,11.2209828510818,9.3037807481771,8.95177038911426,7.59867288075206
"Ncoa3",2.58496250072116,2.58496250072116,3.64385618977472,2.58496250072116,2.58496250072116,2.32192809488736
"Ddr2",2.32192809488736,2.8073549220576,6.05528243550119,2.32192809488736,2.58496250072116,2.32192809488736
"Tnfrsf21",3,3.32192809488736,2.8073549220576,2.8073549220576,2.8073549220576,2.8073549220576
"Bbx",3.66296501272243,6.01495034146597,4.70965824817047,4.40372218605101,2.8073549220576,3
"Hivep1",6.23521646169403,6.22881869049588,6.45669665091606,5.89481776330794,6.91288933622996,7.91488338636205
"Phka1",4.52356195605701,5.32192809488736,3.89077093024524,8.98441845880114,4.82442843541655,8.15734693536284
"Bicd2",3.1963972128035,2.32192809488736,3.4594316186373,3.22239242133645,3.24792751344359,3.22239242133645
"Chek2",6.55714455658139,2.58496250072116,5.66770293172909,2.58496250072116,2.58496250072116,2.58496250072116
"Zeb2",10.5884023301279,10.7586396370246,11.118292233027,7.86418614465428,8.59058704991503,7.27767485683764
"Ly6g6c",2.32192809488736,2.32192809488736,2.32192809488736,2.32192809488736,2.32192809488736,2.32192809488736
"Zmynd10",2.8073549220576,2.58496250072116,2.8073549220576,2.58496250072116,2.8073549220576,11.1237980912519
"Tle1",9.3346457378821,10.065752701817,9.38046106508897,8.02652344251977,7.44017706155735,8.1890008677124
"Polr3k",6.88671271367089,7.65344223860392,8.43114933749936,3.4594316186373,5.24792751344359,6.57490883605723
"Tmod1",7.38370429247405,9.0221365933724,8.95031287589965,8.05166211982249,7.53008114944055,8.55714455658139
"Btk",2.32192809488736,2.32192809488736,2.32192809488736,2.32192809488736,2.32192809488736,2.32192809488736
"Slc32a1",2.8073549220576,5.98109153744994,3.77258950389693,8.30833903013941,3.75488750216347,3.48112668973662
"Slc5a4b",2.32192809488736,2.32192809488736,2.32192809488736,2.32192809488736,2.32192809488736,2.32192809488736
"Chst2",12.1800127281775,11.7308592755324,6.34577483684173,13.2098594726101,13.5907429748048,13.7448163221562
"Xpo6",8.6076385489908,6.03342300153745,7.53268060066794,6.33091687811462,6.96962635095648,5.44294349584873
"Padi4",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Tbl1xr1",9.32230374780991,9.43636453190322,7.75042785397277,7.58746500792433,7.8703647195834,7.55586727005184
"Gipc1",5.89481776330794,7.19803570819926,6.14974711950468,7.68650052718322,6.09803208296053,8.07146236255662
"Mapre1",10.1435957970656,11.5416613183112,11.2791268934358,7.7922480296674,9.88060390408824,9.41908235911628
"Stau1",7.55714455658139,7.95322643133126,7.48112668973662,6.14974711950468,8.83657640612712,8.69174351917128
"Bysl",7.95903594941339,7.05166211982249,4.56478461878353,2.32192809488736,2.58496250072116,3
"Syncrip",5.82442843541655,7.20782779357991,4.77258950389693,2.8073549220576,4.16992500144231,6.10503547069829
"Rad51d",3.4374053123073,2.58496250072116,3.77258950389693,5.66770293172909,6.28540221886225,3.87446911791614
"Smad6",2.58496250072116,2.32192809488736,2.58496250072116,2.32192809488736,2.58496250072116,2.58496250072116
"C1galt1",3.4374053123073,3.22239242133645,2.8073549220576,3.34577483684173,4.05889368905357,7.68474862042163
"Myt1",9.49385544924082,10.39213850605,10.2113813564752,2.8073549220576,2.8073549220576,2.8073549220576
"1700088E04Rik",5.58996318177952,4.75488750216347,3.64385618977472,5.44294349584873,3.58496250072116,5.8703647195834
"Blk",2.32192809488736,2.32192809488736,2.32192809488736,2.32192809488736,2.32192809488736,2.32192809488736
"Serpinb8",2.58496250072116,2.58496250072116,2.8073549220576,2.58496250072116,2.8073549220576,2.58496250072116
"C1ql1",7.80628108870629,3.75488750216347,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Gm12372",9.48011698827871,10.0199381564248,9.16741814583174,5.78572490608606,8.36777874646533,5.70043971814109
"Smpd3",2.58496250072116,2.58496250072116,2.58496250072116,4.33390073655344,2.58496250072116,2.58496250072116
"Pxmp4",6.49984588708321,6.7987417917529,7.58996318177952,11.1272957963894,8.34872815423108,6.91288933622996
"Tlr3",2.8073549220576,2.8073549220576,3,8.22239242133645,9.20660741140572,9.11591065441911
"Krt6a",2.32192809488736,2.32192809488736,2.32192809488736,2.32192809488736,2.32192809488736,2.32192809488736
"Rasa2",5.8538293518571,7.6923248994092,5.32192809488736,11.0024634388925,9.35277911935594,10.1527073624563
"Slc30a1",7.92084905319844,7.29462074889163,6.90086680798075,7.52225457487023,8.04348303941602,7.73921804589758
"Fkbpl",3,2.58496250072116,2.58496250072116,3.22239242133645,2.58496250072116,2.58496250072116
"Slc43a3",4.1963972128035,2.58496250072116,4.41503749927884,5.89481776330794,2.58496250072116,2.58496250072116
"Aldh1a2",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Nppc",2.8073549220576,2.58496250072116,2.8073549220576,4.1963972128035,2.8073549220576,2.8073549220576
"Pafah1b2",11.5119996694415,9.81804952285384,9.39016895620018,6.13271392234524,6.56985560833095,7.86005234514727
"Cul3",10.6275338844728,11.252172624575,10.5338163894334,10.8131131221887,9.83894126511544,11.0692259723384
"Prep",9.54045096976216,8.17284417147607,8.74931078458603,4.73696559416621,6.66533591718518,5.28540221886225
"Lamtor2",10.2615073092021,10.3717766443379,10.5666883292523,11.0024634388925,12.203169541538,10.6929786722543
"Cntnap2",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,6.09803208296053,2.58496250072116
"Prrc2a",8.90237511448603,9.22198982748958,8.92332748541919,8.94104760634058,8.95564990752837,8.3121266275916
"G3bp1",10.9283333075851,11.6313286550359,10.8120435678512,8.25660184700942,8.02790599656988,9.30416115557308
"Defa3",8.32042450429697,9.00889543813707,9.7470740476405,2.58496250072116,2.58496250072116,2.58496250072116
"Fstl3",3.1963972128035,3,3.24792751344359,3.08746284125034,5.67713234464902,3.22239242133645
"Serpinb6b",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Ing3",8.50911518495075,8.61777354252901,9.46828462519127,8.55074678538324,9.96854680358805,6.31590430725959
"Arf5",3,2.58496250072116,2.8073549220576,2.58496250072116,2.58496250072116,3.22239242133645
